feature	depth	Nsites	totalNsites
sel_scaf	0	98105400	986114295
sel_scaf	1	13098822	986114295
sel_scaf	2	12609632	986114295
sel_scaf	3	13332923	986114295
sel_scaf	4	14661508	986114295
sel_scaf	5	16499479	986114295
sel_scaf	6	18879233	986114295
sel_scaf	7	21896948	986114295
sel_scaf	8	25601613	986114295
sel_scaf	9	30016055	986114295
sel_scaf	10	35110710	986114295
sel_scaf	11	40669105	986114295
sel_scaf	12	46375144	986114295
sel_scaf	13	51723732	986114295
sel_scaf	14	56111221	986114295
sel_scaf	15	58980686	986114295
sel_scaf	16	59932703	986114295
sel_scaf	17	58851552	986114295
sel_scaf	18	55764368	986114295
sel_scaf	19	50950774	986114295
sel_scaf	20	44936003	986114295
sel_scaf	21	38230983	986114295
sel_scaf	22	31463711	986114295
sel_scaf	23	25023567	986114295
sel_scaf	24	19260659	986114295
sel_scaf	25	14348479	986114295
sel_scaf	26	10392089	986114295
sel_scaf	27	7309375	986114295
sel_scaf	28	5001732	986114295
sel_scaf	29	3350268	986114295
sel_scaf	30	2200806	986114295
sel_scaf	31	1426129	986114295
sel_scaf	32	919317	986114295
sel_scaf	33	594027	986114295
sel_scaf	34	391652	986114295
sel_scaf	35	266545	986114295
sel_scaf	36	187787	986114295
sel_scaf	37	140361	986114295
sel_scaf	38	110698	986114295
sel_scaf	39	90567	986114295
sel_scaf	40	77341	986114295
sel_scaf	41	67136	986114295
sel_scaf	42	58787	986114295
sel_scaf	43	53331	986114295
sel_scaf	44	48137	986114295
sel_scaf	45	43253	986114295
sel_scaf	46	39071	986114295
sel_scaf	47	36176	986114295
sel_scaf	48	33216	986114295
sel_scaf	49	31328	986114295
sel_scaf	50	28296	986114295
sel_scaf	51	26606	986114295
sel_scaf	52	24887	986114295
sel_scaf	53	23850	986114295
sel_scaf	54	22018	986114295
sel_scaf	55	21281	986114295
sel_scaf	56	20313	986114295
sel_scaf	57	18851	986114295
sel_scaf	58	18201	986114295
sel_scaf	59	17099	986114295
sel_scaf	60	16171	986114295
sel_scaf	61	15027	986114295
sel_scaf	62	14501	986114295
sel_scaf	63	13892	986114295
sel_scaf	64	13099	986114295
sel_scaf	65	12695	986114295
sel_scaf	66	12309	986114295
sel_scaf	67	11803	986114295
sel_scaf	68	11260	986114295
sel_scaf	69	10740	986114295
sel_scaf	70	9855	986114295
sel_scaf	71	9396	986114295
sel_scaf	72	8897	986114295
sel_scaf	73	8461	986114295
sel_scaf	74	8247	986114295
sel_scaf	75	8050	986114295
sel_scaf	76	7697	986114295
sel_scaf	77	7351	986114295
sel_scaf	78	6963	986114295
sel_scaf	79	6708	986114295
sel_scaf	80	6482	986114295
sel_scaf	81	6343	986114295
sel_scaf	82	6271	986114295
sel_scaf	83	5999	986114295
sel_scaf	84	5757	986114295
sel_scaf	85	5610	986114295
sel_scaf	86	5541	986114295
sel_scaf	87	5450	986114295
sel_scaf	88	5248	986114295
sel_scaf	89	5001	986114295
sel_scaf	90	4871	986114295
sel_scaf	91	4716	986114295
sel_scaf	92	4565	986114295
sel_scaf	93	4365	986114295
sel_scaf	94	4398	986114295
sel_scaf	95	4268	986114295
sel_scaf	96	4060	986114295
sel_scaf	97	4188	986114295
sel_scaf	98	3897	986114295
sel_scaf	99	3772	986114295
sel_scaf	100	3478	986114295
sel_scaf	101	3424	986114295
sel_scaf	102	3428	986114295
sel_scaf	103	3274	986114295
sel_scaf	104	3344	986114295
sel_scaf	105	3255	986114295
sel_scaf	106	3108	986114295
sel_scaf	107	3122	986114295
sel_scaf	108	2966	986114295
sel_scaf	109	2903	986114295
sel_scaf	110	2803	986114295
sel_scaf	111	2813	986114295
sel_scaf	112	2752	986114295
sel_scaf	113	2720	986114295
sel_scaf	114	2689	986114295
sel_scaf	115	2813	986114295
