feature	depth	Nsites	totalNsites
sel_scaf	0	68833412	992877642
sel_scaf	1	6524355	992877642
sel_scaf	2	6218576	992877642
sel_scaf	3	6628485	992877642
sel_scaf	4	7479932	992877642
sel_scaf	5	8718952	992877642
sel_scaf	6	10424013	992877642
sel_scaf	7	12491460	992877642
sel_scaf	8	14865714	992877642
sel_scaf	9	17324862	992877642
sel_scaf	10	19792012	992877642
sel_scaf	11	22090688	992877642
sel_scaf	12	24176443	992877642
sel_scaf	13	26134150	992877642
sel_scaf	14	28048652	992877642
sel_scaf	15	30088005	992877642
sel_scaf	16	32396807	992877642
sel_scaf	17	35007223	992877642
sel_scaf	18	37815571	992877642
sel_scaf	19	40685723	992877642
sel_scaf	20	43274123	992877642
sel_scaf	21	45377884	992877642
sel_scaf	22	46678961	992877642
sel_scaf	23	47044865	992877642
sel_scaf	24	46319764	992877642
sel_scaf	25	44523922	992877642
sel_scaf	26	41791210	992877642
sel_scaf	27	38282504	992877642
sel_scaf	28	34180037	992877642
sel_scaf	29	29821064	992877642
sel_scaf	30	25401147	992877642
sel_scaf	31	21137935	992877642
sel_scaf	32	17215377	992877642
sel_scaf	33	13698643	992877642
sel_scaf	34	10665470	992877642
sel_scaf	35	8154563	992877642
sel_scaf	36	6110241	992877642
sel_scaf	37	4497124	992877642
sel_scaf	38	3254758	992877642
sel_scaf	39	2329377	992877642
sel_scaf	40	1649127	992877642
sel_scaf	41	1163251	992877642
sel_scaf	42	820082	992877642
sel_scaf	43	579902	992877642
sel_scaf	44	417891	992877642
sel_scaf	45	309556	992877642
sel_scaf	46	235433	992877642
sel_scaf	47	184544	992877642
sel_scaf	48	151280	992877642
sel_scaf	49	127593	992877642
sel_scaf	50	109658	992877642
sel_scaf	51	95526	992877642
sel_scaf	52	85550	992877642
sel_scaf	53	78569	992877642
sel_scaf	54	71316	992877642
sel_scaf	55	64533	992877642
sel_scaf	56	59249	992877642
sel_scaf	57	54881	992877642
sel_scaf	58	50788	992877642
sel_scaf	59	47104	992877642
sel_scaf	60	42922	992877642
sel_scaf	61	40303	992877642
sel_scaf	62	37453	992877642
sel_scaf	63	34504	992877642
sel_scaf	64	32471	992877642
sel_scaf	65	30262	992877642
sel_scaf	66	28495	992877642
sel_scaf	67	26615	992877642
sel_scaf	68	25123	992877642
sel_scaf	69	23510	992877642
sel_scaf	70	21615	992877642
sel_scaf	71	20095	992877642
sel_scaf	72	19202	992877642
sel_scaf	73	18183	992877642
sel_scaf	74	17415	992877642
sel_scaf	75	15845	992877642
sel_scaf	76	15254	992877642
sel_scaf	77	14355	992877642
sel_scaf	78	13974	992877642
sel_scaf	79	13028	992877642
sel_scaf	80	12246	992877642
sel_scaf	81	11866	992877642
sel_scaf	82	11123	992877642
sel_scaf	83	10628	992877642
sel_scaf	84	10211	992877642
sel_scaf	85	9591	992877642
sel_scaf	86	8823	992877642
sel_scaf	87	8678	992877642
sel_scaf	88	8414	992877642
sel_scaf	89	8362	992877642
sel_scaf	90	7966	992877642
sel_scaf	91	7762	992877642
sel_scaf	92	7693	992877642
sel_scaf	93	7336	992877642
sel_scaf	94	7036	992877642
sel_scaf	95	7327	992877642
sel_scaf	96	6808	992877642
sel_scaf	97	6435	992877642
sel_scaf	98	5949	992877642
sel_scaf	99	5833	992877642
sel_scaf	100	5996	992877642
sel_scaf	101	5651	992877642
sel_scaf	102	5550	992877642
sel_scaf	103	5308	992877642
sel_scaf	104	5101	992877642
sel_scaf	105	5196	992877642
sel_scaf	106	4953	992877642
sel_scaf	107	4932	992877642
sel_scaf	108	4495	992877642
sel_scaf	109	4418	992877642
sel_scaf	110	4568	992877642
sel_scaf	111	4497	992877642
sel_scaf	112	4150	992877642
sel_scaf	113	4067	992877642
sel_scaf	114	3832	992877642
sel_scaf	115	3908	992877642
sel_scaf	116	3757	992877642
sel_scaf	117	3616	992877642
sel_scaf	118	3535	992877642
sel_scaf	119	3343	992877642
sel_scaf	120	3434	992877642
sel_scaf	121	3373	992877642
sel_scaf	122	3281	992877642
sel_scaf	123	3333	992877642
sel_scaf	124	2929	992877642
sel_scaf	125	2856	992877642
sel_scaf	126	2726	992877642
sel_scaf	127	2887	992877642
sel_scaf	128	2845	992877642
sel_scaf	129	2707	992877642
sel_scaf	130	2624	992877642
sel_scaf	131	2605	992877642
sel_scaf	132	2816	992877642
sel_scaf	133	2755	992877642
sel_scaf	134	2510	992877642
sel_scaf	135	2367	992877642
sel_scaf	136	2364	992877642
sel_scaf	137	2204	992877642
sel_scaf	138	2243	992877642
sel_scaf	139	2368	992877642
sel_scaf	140	2299	992877642
sel_scaf	141	2251	992877642
sel_scaf	142	2338	992877642
sel_scaf	143	2054	992877642
sel_scaf	144	2062	992877642
sel_scaf	145	2072	992877642
sel_scaf	146	1961	992877642
sel_scaf	147	2098	992877642
sel_scaf	148	2008	992877642
sel_scaf	149	2022	992877642
sel_scaf	150	1885	992877642
sel_scaf	151	1759	992877642
sel_scaf	152	1707	992877642
sel_scaf	153	1576	992877642
sel_scaf	154	1621	992877642
sel_scaf	155	1636	992877642
sel_scaf	156	1655	992877642
sel_scaf	157	1580	992877642
sel_scaf	158	1614	992877642
sel_scaf	159	1613	992877642
sel_scaf	160	1600	992877642
sel_scaf	161	1393	992877642
sel_scaf	162	1498	992877642
sel_scaf	163	1393	992877642
sel_scaf	164	1378	992877642
sel_scaf	165	1321	992877642
sel_scaf	166	1266	992877642
sel_scaf	167	1269	992877642
sel_scaf	168	1111	992877642
sel_scaf	169	1283	992877642
sel_scaf	170	1239	992877642
sel_scaf	171	1153	992877642
sel_scaf	172	1217	992877642
sel_scaf	173	1101	992877642
sel_scaf	174	1187	992877642
sel_scaf	175	1092	992877642
sel_scaf	176	1054	992877642
sel_scaf	177	1138	992877642
