feature	depth	Nsites	totalNsites	propsites
genome	256	927	1108645000	8.36156e-07
genome	257	938	1108645000	8.46078e-07
genome	258	936	1108645000	8.44274e-07
genome	259	964	1108645000	8.6953e-07
genome	260	1031	1108645000	9.29964e-07
genome	261	981	1108645000	8.84864e-07
genome	262	939	1108645000	8.4698e-07
genome	263	857	1108645000	7.73016e-07
genome	264	904	1108645000	8.1541e-07
genome	265	852	1108645000	7.68506e-07
genome	266	756	1108645000	6.81913e-07
genome	267	929	1108645000	8.3796e-07
genome	268	927	1108645000	8.36156e-07
genome	269	951	1108645000	8.57804e-07
genome	270	886	1108645000	7.99174e-07
genome	271	839	1108645000	7.5678e-07
genome	272	840	1108645000	7.57682e-07
genome	273	784	1108645000	7.0717e-07
genome	274	876	1108645000	7.90154e-07
genome	275	818	1108645000	7.37838e-07
genome	276	854	1108645000	7.7031e-07
genome	277	945	1108645000	8.52392e-07
genome	278	867	1108645000	7.82036e-07
genome	279	874	1108645000	7.8835e-07
genome	280	828	1108645000	7.46858e-07
genome	281	763	1108645000	6.88228e-07
genome	282	797	1108645000	7.18896e-07
genome	283	780	1108645000	7.03562e-07
genome	284	877	1108645000	7.91056e-07
genome	285	810	1108645000	7.30622e-07
genome	286	851	1108645000	7.67604e-07
genome	287	816	1108645000	7.36034e-07
genome	288	805	1108645000	7.26112e-07
genome	289	776	1108645000	6.99954e-07
genome	290	734	1108645000	6.62069e-07
genome	291	776	1108645000	6.99954e-07
genome	292	705	1108645000	6.35911e-07
genome	293	785	1108645000	7.08072e-07
genome	294	813	1108645000	7.33328e-07
genome	295	705	1108645000	6.35911e-07
genome	296	785	1108645000	7.08072e-07
genome	297	730	1108645000	6.58461e-07
genome	298	696	1108645000	6.27793e-07
genome	299	676	1108645000	6.09753e-07
genome	300	705	1108645000	6.35911e-07
genome	301	714	1108645000	6.44029e-07
genome	302	746	1108645000	6.72893e-07
genome	303	749	1108645000	6.75599e-07
genome	304	771	1108645000	6.95444e-07
genome	305	707	1108645000	6.37715e-07
genome	306	692	1108645000	6.24185e-07
genome	307	694	1108645000	6.25989e-07
genome	308	652	1108645000	5.88105e-07
genome	309	671	1108645000	6.05243e-07
genome	310	583	1108645000	5.25867e-07
genome	311	614	1108645000	5.53829e-07
genome	312	624	1108645000	5.62849e-07
genome	313	663	1108645000	5.98027e-07
genome	314	640	1108645000	5.77281e-07
genome	315	639	1108645000	5.76379e-07
genome	316	698	1108645000	6.29597e-07
genome	317	666	1108645000	6.00733e-07
genome	318	624	1108645000	5.62849e-07
genome	319	662	1108645000	5.97125e-07
genome	320	598	1108645000	5.39397e-07
genome	321	581	1108645000	5.24063e-07
genome	322	619	1108645000	5.58339e-07
genome	323	562	1108645000	5.06925e-07
genome	324	541	1108645000	4.87983e-07
genome	325	547	1108645000	4.93395e-07
genome	326	575	1108645000	5.18651e-07
genome	327	497	1108645000	4.48295e-07
genome	328	509	1108645000	4.59119e-07
genome	329	519	1108645000	4.68139e-07
genome	330	535	1108645000	4.82571e-07
genome	331	493	1108645000	4.44687e-07
genome	332	548	1108645000	4.94297e-07
genome	333	521	1108645000	4.69943e-07
genome	334	491	1108645000	4.42883e-07
genome	335	532	1108645000	4.79865e-07
genome	336	483	1108645000	4.35667e-07
genome	337	485	1108645000	4.37471e-07
genome	338	449	1108645000	4.04999e-07
genome	339	494	1108645000	4.45589e-07
