feature	depth	Nsites	totalNsites
sel_scaf	0	88156319	974380168
sel_scaf	1	13579312	974380168
sel_scaf	2	13897771	974380168
sel_scaf	3	15488825	974380168
sel_scaf	4	17867102	974380168
sel_scaf	5	20984580	974380168
sel_scaf	6	24989851	974380168
sel_scaf	7	29979157	974380168
sel_scaf	8	35843129	974380168
sel_scaf	9	42379382	974380168
sel_scaf	10	49111882	974380168
sel_scaf	11	55346182	974380168
sel_scaf	12	60387337	974380168
sel_scaf	13	63551283	974380168
sel_scaf	14	64448096	974380168
sel_scaf	15	62856107	974380168
sel_scaf	16	58954735	974380168
sel_scaf	17	53234758	974380168
sel_scaf	18	46257830	974380168
sel_scaf	19	38734305	974380168
sel_scaf	20	31307693	974380168
sel_scaf	21	24406426	974380168
sel_scaf	22	18413356	974380168
sel_scaf	23	13458291	974380168
sel_scaf	24	9555427	974380168
sel_scaf	25	6596485	974380168
sel_scaf	26	4438276	974380168
sel_scaf	27	2930033	974380168
sel_scaf	28	1901460	974380168
sel_scaf	29	1224506	974380168
sel_scaf	30	789136	974380168
sel_scaf	31	517370	974380168
sel_scaf	32	352218	974380168
sel_scaf	33	249598	974380168
sel_scaf	34	186674	974380168
sel_scaf	35	146705	974380168
sel_scaf	36	120793	974380168
sel_scaf	37	105574	974380168
sel_scaf	38	91309	974380168
sel_scaf	39	80951	974380168
sel_scaf	40	72270	974380168
sel_scaf	41	65142	974380168
sel_scaf	42	60253	974380168
sel_scaf	43	53242	974380168
sel_scaf	44	49865	974380168
sel_scaf	45	46024	974380168
sel_scaf	46	42352	974380168
sel_scaf	47	39461	974380168
sel_scaf	48	36112	974380168
sel_scaf	49	33931	974380168
sel_scaf	50	31586	974380168
sel_scaf	51	29732	974380168
sel_scaf	52	27731	974380168
sel_scaf	53	26076	974380168
sel_scaf	54	25508	974380168
sel_scaf	55	23934	974380168
sel_scaf	56	22453	974380168
sel_scaf	57	21512	974380168
sel_scaf	58	20519	974380168
sel_scaf	59	19519	974380168
sel_scaf	60	17919	974380168
sel_scaf	61	17295	974380168
sel_scaf	62	16310	974380168
sel_scaf	63	15443	974380168
sel_scaf	64	14869	974380168
sel_scaf	65	14428	974380168
sel_scaf	66	13557	974380168
sel_scaf	67	13262	974380168
sel_scaf	68	12753	974380168
sel_scaf	69	12026	974380168
sel_scaf	70	11715	974380168
sel_scaf	71	11244	974380168
sel_scaf	72	10899	974380168
sel_scaf	73	10286	974380168
sel_scaf	74	9814	974380168
sel_scaf	75	9512	974380168
sel_scaf	76	9243	974380168
sel_scaf	77	8732	974380168
sel_scaf	78	8516	974380168
sel_scaf	79	8182	974380168
sel_scaf	80	7907	974380168
sel_scaf	81	7609	974380168
sel_scaf	82	7256	974380168
sel_scaf	83	6824	974380168
sel_scaf	84	7022	974380168
sel_scaf	85	6476	974380168
sel_scaf	86	6506	974380168
sel_scaf	87	6417	974380168
sel_scaf	88	6236	974380168
sel_scaf	89	6065	974380168
sel_scaf	90	5790	974380168
sel_scaf	91	5765	974380168
sel_scaf	92	5706	974380168
sel_scaf	93	5473	974380168
sel_scaf	94	5322	974380168
sel_scaf	95	5085	974380168
sel_scaf	96	5162	974380168
sel_scaf	97	5122	974380168
sel_scaf	98	5147	974380168
sel_scaf	99	5099	974380168
sel_scaf	100	5086	974380168
sel_scaf	101	4767	974380168
sel_scaf	102	4669	974380168
sel_scaf	103	4617	974380168
sel_scaf	104	4508	974380168
sel_scaf	105	4501	974380168
sel_scaf	106	4317	974380168
sel_scaf	107	4174	974380168
sel_scaf	108	4109	974380168
sel_scaf	109	4130	974380168
sel_scaf	110	4049	974380168
sel_scaf	111	3692	974380168
sel_scaf	112	3653	974380168
sel_scaf	113	3548	974380168
sel_scaf	114	3500	974380168
sel_scaf	115	3437	974380168
sel_scaf	116	3335	974380168
sel_scaf	117	3116	974380168
sel_scaf	118	3034	974380168
sel_scaf	119	3079	974380168
sel_scaf	120	3161	974380168
sel_scaf	121	2998	974380168
sel_scaf	122	2880	974380168
sel_scaf	123	2935	974380168
sel_scaf	124	3011	974380168
sel_scaf	125	2806	974380168
sel_scaf	126	2914	974380168
sel_scaf	127	2800	974380168
sel_scaf	128	2563	974380168
sel_scaf	129	2574	974380168
sel_scaf	130	2441	974380168
sel_scaf	131	2349	974380168
sel_scaf	132	2316	974380168
sel_scaf	133	2140	974380168
sel_scaf	134	2116	974380168
sel_scaf	135	2159	974380168
sel_scaf	136	2090	974380168
sel_scaf	137	2092	974380168
sel_scaf	138	1965	974380168
sel_scaf	139	1990	974380168
sel_scaf	140	1998	974380168
sel_scaf	141	1914	974380168
sel_scaf	142	1951	974380168
sel_scaf	143	2000	974380168
sel_scaf	144	2009	974380168
sel_scaf	145	2000	974380168
