feature	depth	Nsites	totalNsites
sel_scaf	0	6709020	42355970
sel_scaf	1	788289	42355970
sel_scaf	2	651830	42355970
sel_scaf	3	630792	42355970
sel_scaf	4	644329	42355970
sel_scaf	5	666231	42355970
sel_scaf	6	692007	42355970
sel_scaf	7	725992	42355970
sel_scaf	8	781169	42355970
sel_scaf	9	834071	42355970
sel_scaf	10	884270	42355970
sel_scaf	11	934285	42355970
sel_scaf	12	978231	42355970
sel_scaf	13	1004192	42355970
sel_scaf	14	1032902	42355970
sel_scaf	15	1049936	42355970
sel_scaf	16	1062605	42355970
sel_scaf	17	1074450	42355970
sel_scaf	18	1083332	42355970
sel_scaf	19	1103324	42355970
sel_scaf	20	1120308	42355970
sel_scaf	21	1138837	42355970
sel_scaf	22	1157369	42355970
sel_scaf	23	1161680	42355970
sel_scaf	24	1172179	42355970
sel_scaf	25	1171546	42355970
sel_scaf	26	1160515	42355970
sel_scaf	27	1136308	42355970
sel_scaf	28	1102512	42355970
sel_scaf	29	1047605	42355970
sel_scaf	30	990303	42355970
sel_scaf	31	918454	42355970
sel_scaf	32	837323	42355970
sel_scaf	33	756653	42355970
sel_scaf	34	674092	42355970
sel_scaf	35	587827	42355970
sel_scaf	36	508293	42355970
sel_scaf	37	432560	42355970
sel_scaf	38	363273	42355970
sel_scaf	39	302005	42355970
sel_scaf	40	246944	42355970
sel_scaf	41	199775	42355970
sel_scaf	42	159061	42355970
sel_scaf	43	124868	42355970
sel_scaf	44	97648	42355970
sel_scaf	45	75500	42355970
sel_scaf	46	57411	42355970
sel_scaf	47	44848	42355970
sel_scaf	48	33886	42355970
sel_scaf	49	25955	42355970
sel_scaf	50	20230	42355970
sel_scaf	51	15852	42355970
sel_scaf	52	12143	42355970
sel_scaf	53	9507	42355970
sel_scaf	54	7855	42355970
sel_scaf	55	6496	42355970
sel_scaf	56	5689	42355970
sel_scaf	57	5040	42355970
sel_scaf	58	4346	42355970
sel_scaf	59	4073	42355970
sel_scaf	60	3907	42355970
sel_scaf	61	3691	42355970
sel_scaf	62	3501	42355970
sel_scaf	63	3301	42355970
sel_scaf	64	3216	42355970
sel_scaf	65	2985	42355970
sel_scaf	66	2814	42355970
sel_scaf	67	3081	42355970
sel_scaf	68	2907	42355970
sel_scaf	69	2737	42355970
sel_scaf	70	2391	42355970
sel_scaf	71	2373	42355970
sel_scaf	72	2379	42355970
sel_scaf	73	2133	42355970
sel_scaf	74	2217	42355970
sel_scaf	75	2146	42355970
sel_scaf	76	2108	42355970
sel_scaf	77	2163	42355970
sel_scaf	78	2049	42355970
sel_scaf	79	1922	42355970
sel_scaf	80	1917	42355970
sel_scaf	81	1797	42355970
sel_scaf	82	1705	42355970
sel_scaf	83	1703	42355970
sel_scaf	84	1723	42355970
sel_scaf	85	1619	42355970
sel_scaf	86	1539	42355970
sel_scaf	87	1432	42355970
sel_scaf	88	1424	42355970
sel_scaf	89	1297	42355970
sel_scaf	90	1369	42355970
sel_scaf	91	1257	42355970
sel_scaf	92	1129	42355970
sel_scaf	93	1157	42355970
sel_scaf	94	1112	42355970
sel_scaf	95	1062	42355970
sel_scaf	96	1011	42355970
sel_scaf	97	1031	42355970
sel_scaf	98	924	42355970
sel_scaf	99	968	42355970
sel_scaf	100	778	42355970
sel_scaf	101	805	42355970
sel_scaf	102	853	42355970
sel_scaf	103	805	42355970
sel_scaf	104	783	42355970
sel_scaf	105	772	42355970
sel_scaf	106	769	42355970
sel_scaf	107	748	42355970
sel_scaf	108	686	42355970
sel_scaf	109	645	42355970
sel_scaf	110	644	42355970
sel_scaf	111	541	42355970
sel_scaf	112	557	42355970
sel_scaf	113	605	42355970
sel_scaf	114	640	42355970
sel_scaf	115	603	42355970
sel_scaf	116	555	42355970
sel_scaf	117	534	42355970
sel_scaf	118	490	42355970
sel_scaf	119	461	42355970
sel_scaf	120	489	42355970
sel_scaf	121	439	42355970
sel_scaf	122	502	42355970
sel_scaf	123	420	42355970
sel_scaf	124	427	42355970
sel_scaf	125	458	42355970
sel_scaf	126	496	42355970
sel_scaf	127	472	42355970
sel_scaf	128	431	42355970
sel_scaf	129	420	42355970
sel_scaf	130	415	42355970
sel_scaf	131	459	42355970
sel_scaf	132	436	42355970
sel_scaf	133	443	42355970
sel_scaf	134	406	42355970
sel_scaf	135	377	42355970
sel_scaf	136	354	42355970
sel_scaf	137	379	42355970
sel_scaf	138	377	42355970
sel_scaf	139	370	42355970
sel_scaf	140	343	42355970
sel_scaf	141	386	42355970
sel_scaf	142	336	42355970
sel_scaf	143	329	42355970
sel_scaf	144	285	42355970
sel_scaf	145	272	42355970
sel_scaf	146	297	42355970
sel_scaf	147	315	42355970
sel_scaf	148	273	42355970
sel_scaf	149	287	42355970
sel_scaf	150	274	42355970
sel_scaf	151	277	42355970
sel_scaf	152	316	42355970
sel_scaf	153	282	42355970
sel_scaf	154	242	42355970
sel_scaf	155	230	42355970
sel_scaf	156	205	42355970
sel_scaf	157	212	42355970
sel_scaf	158	199	42355970
sel_scaf	159	189	42355970
sel_scaf	160	188	42355970
sel_scaf	161	212	42355970
sel_scaf	162	184	42355970
sel_scaf	163	185	42355970
sel_scaf	164	199	42355970
sel_scaf	165	196	42355970
sel_scaf	166	225	42355970
sel_scaf	167	199	42355970
sel_scaf	168	198	42355970
sel_scaf	169	186	42355970
sel_scaf	170	220	42355970
sel_scaf	171	203	42355970
sel_scaf	172	216	42355970
sel_scaf	173	208	42355970
sel_scaf	174	171	42355970
sel_scaf	175	166	42355970
sel_scaf	176	181	42355970
sel_scaf	177	175	42355970
sel_scaf	178	200	42355970
sel_scaf	179	175	42355970
sel_scaf	180	192	42355970
sel_scaf	181	181	42355970
sel_scaf	182	142	42355970
sel_scaf	183	161	42355970
sel_scaf	184	114	42355970
sel_scaf	185	111	42355970
sel_scaf	186	112	42355970
sel_scaf	187	98	42355970
sel_scaf	188	132	42355970
sel_scaf	189	147	42355970
sel_scaf	190	124	42355970
sel_scaf	191	124	42355970
sel_scaf	192	142	42355970
sel_scaf	193	135	42355970
sel_scaf	194	157	42355970
sel_scaf	195	115	42355970
sel_scaf	196	145	42355970
sel_scaf	197	112	42355970
sel_scaf	198	134	42355970
sel_scaf	199	109	42355970
sel_scaf	200	106	42355970
sel_scaf	201	97	42355970
sel_scaf	202	107	42355970
sel_scaf	203	104	42355970
sel_scaf	204	85	42355970
sel_scaf	205	99	42355970
sel_scaf	206	83	42355970
sel_scaf	207	56	42355970
sel_scaf	208	105	42355970
sel_scaf	209	103	42355970
sel_scaf	210	103	42355970
sel_scaf	211	106	42355970
sel_scaf	212	91	42355970
sel_scaf	213	104	42355970
sel_scaf	214	99	42355970
sel_scaf	215	119	42355970
sel_scaf	216	91	42355970
sel_scaf	217	126	42355970
sel_scaf	218	128	42355970
sel_scaf	219	95	42355970
sel_scaf	220	69	42355970
sel_scaf	221	114	42355970
sel_scaf	222	115	42355970
sel_scaf	223	107	42355970
sel_scaf	224	70	42355970
sel_scaf	225	103	42355970
sel_scaf	226	109	42355970
sel_scaf	227	68	42355970
sel_scaf	228	81	42355970
sel_scaf	229	65	42355970
sel_scaf	230	78	42355970
sel_scaf	231	69	42355970
sel_scaf	232	88	42355970
sel_scaf	233	73	42355970
sel_scaf	234	75	42355970
sel_scaf	235	65	42355970
sel_scaf	236	108	42355970
sel_scaf	237	75	42355970
sel_scaf	238	74	42355970
sel_scaf	239	75	42355970
sel_scaf	240	72	42355970
sel_scaf	241	97	42355970
sel_scaf	242	68	42355970
sel_scaf	243	80	42355970
sel_scaf	244	84	42355970
sel_scaf	245	101	42355970
sel_scaf	246	90	42355970
sel_scaf	247	86	42355970
sel_scaf	248	97	42355970
sel_scaf	249	76	42355970
sel_scaf	250	69	42355970
sel_scaf	251	76	42355970
sel_scaf	252	84	42355970
sel_scaf	253	45	42355970
sel_scaf	254	82	42355970
sel_scaf	255	48	42355970
sel_scaf	256	49	42355970
sel_scaf	257	51	42355970
sel_scaf	258	52	42355970
sel_scaf	259	85	42355970
sel_scaf	260	70	42355970
sel_scaf	261	66	42355970
sel_scaf	262	61	42355970
sel_scaf	263	59	42355970
sel_scaf	264	42	42355970
sel_scaf	265	68	42355970
sel_scaf	266	82	42355970
sel_scaf	267	44	42355970
sel_scaf	268	35	42355970
sel_scaf	269	40	42355970
sel_scaf	270	40	42355970
sel_scaf	271	34	42355970
sel_scaf	272	54	42355970
sel_scaf	273	43	42355970
sel_scaf	274	32	42355970
sel_scaf	275	38	42355970
sel_scaf	276	39	42355970
sel_scaf	277	44	42355970
sel_scaf	278	50	42355970
sel_scaf	279	35	42355970
sel_scaf	280	38	42355970
sel_scaf	281	34	42355970
sel_scaf	282	32	42355970
sel_scaf	283	41	42355970
sel_scaf	284	37	42355970
sel_scaf	285	42	42355970
sel_scaf	286	56	42355970
sel_scaf	287	42	42355970
sel_scaf	288	42	42355970
sel_scaf	289	33	42355970
sel_scaf	290	46	42355970
sel_scaf	291	35	42355970
sel_scaf	292	32	42355970
sel_scaf	293	43	42355970
sel_scaf	294	49	42355970
sel_scaf	295	45	42355970
sel_scaf	296	50	42355970
sel_scaf	297	35	42355970
sel_scaf	298	40	42355970
sel_scaf	299	45	42355970
sel_scaf	300	37	42355970
sel_scaf	301	44	42355970
sel_scaf	302	29	42355970
sel_scaf	303	53	42355970
sel_scaf	304	34	42355970
sel_scaf	305	61	42355970
sel_scaf	306	32	42355970
sel_scaf	307	34	42355970
sel_scaf	308	34	42355970
sel_scaf	309	25	42355970
sel_scaf	310	27	42355970
sel_scaf	311	48	42355970
sel_scaf	312	36	42355970
sel_scaf	313	27	42355970
sel_scaf	314	17	42355970
sel_scaf	315	29	42355970
sel_scaf	316	25	42355970
sel_scaf	317	27	42355970
sel_scaf	318	19	42355970
sel_scaf	319	18	42355970
sel_scaf	320	17	42355970
sel_scaf	321	27	42355970
sel_scaf	322	27	42355970
sel_scaf	323	36	42355970
sel_scaf	324	29	42355970
sel_scaf	325	39	42355970
sel_scaf	326	24	42355970
sel_scaf	327	13	42355970
sel_scaf	328	20	42355970
sel_scaf	329	17	42355970
sel_scaf	330	35	42355970
sel_scaf	331	21	42355970
sel_scaf	332	19	42355970
sel_scaf	333	12	42355970
sel_scaf	334	21	42355970
sel_scaf	335	9	42355970
sel_scaf	336	32	42355970
sel_scaf	337	23	42355970
sel_scaf	338	16	42355970
sel_scaf	339	14	42355970
sel_scaf	340	18	42355970
sel_scaf	341	7	42355970
sel_scaf	342	9	42355970
sel_scaf	343	16	42355970
sel_scaf	344	14	42355970
sel_scaf	345	8	42355970
sel_scaf	346	19	42355970
sel_scaf	347	22	42355970
sel_scaf	348	11	42355970
sel_scaf	349	15	42355970
sel_scaf	350	16	42355970
sel_scaf	351	12	42355970
sel_scaf	352	12	42355970
sel_scaf	353	22	42355970
sel_scaf	354	20	42355970
sel_scaf	355	10	42355970
sel_scaf	356	19	42355970
