feature	depth	Nsites	totalNsites
sel_scaf	0	58466560	931466597
sel_scaf	1	8684991	931466597
sel_scaf	2	8921480	931466597
sel_scaf	3	9870081	931466597
sel_scaf	4	11300163	931466597
sel_scaf	5	13239617	931466597
sel_scaf	6	15877369	931466597
sel_scaf	7	19304545	931466597
sel_scaf	8	23574172	931466597
sel_scaf	9	28715893	931466597
sel_scaf	10	34610512	931466597
sel_scaf	11	40877338	931466597
sel_scaf	12	47053004	931466597
sel_scaf	13	52654816	931466597
sel_scaf	14	56994595	931466597
sel_scaf	15	59629111	931466597
sel_scaf	16	60287792	931466597
sel_scaf	17	58894909	931466597
sel_scaf	18	55610222	931466597
sel_scaf	19	50768726	931466597
sel_scaf	20	44874611	931466597
sel_scaf	21	38419713	931466597
sel_scaf	22	31897658	931466597
sel_scaf	23	25695500	931466597
sel_scaf	24	20125109	931466597
sel_scaf	25	15313918	931466597
sel_scaf	26	11365908	931466597
sel_scaf	27	8243382	931466597
sel_scaf	28	5835570	931466597
sel_scaf	29	4053954	931466597
sel_scaf	30	2769351	931466597
sel_scaf	31	1871500	931466597
sel_scaf	32	1256429	931466597
sel_scaf	33	843827	931466597
sel_scaf	34	574648	931466597
sel_scaf	35	398924	931466597
sel_scaf	36	287363	931466597
sel_scaf	37	216486	931466597
sel_scaf	38	170665	931466597
sel_scaf	39	140319	931466597
sel_scaf	40	117630	931466597
sel_scaf	41	101896	931466597
sel_scaf	42	89388	931466597
sel_scaf	43	79185	931466597
sel_scaf	44	71655	931466597
sel_scaf	45	65416	931466597
sel_scaf	46	58708	931466597
sel_scaf	47	53462	931466597
sel_scaf	48	49485	931466597
sel_scaf	49	45630	931466597
sel_scaf	50	41631	931466597
sel_scaf	51	38669	931466597
sel_scaf	52	36321	931466597
sel_scaf	53	33831	931466597
sel_scaf	54	30866	931466597
sel_scaf	55	28532	931466597
sel_scaf	56	26524	931466597
sel_scaf	57	25109	931466597
sel_scaf	58	23736	931466597
sel_scaf	59	22279	931466597
sel_scaf	60	21134	931466597
sel_scaf	61	19907	931466597
sel_scaf	62	19120	931466597
sel_scaf	63	18108	931466597
sel_scaf	64	16941	931466597
sel_scaf	65	16339	931466597
sel_scaf	66	15724	931466597
sel_scaf	67	15168	931466597
sel_scaf	68	14689	931466597
sel_scaf	69	14132	931466597
sel_scaf	70	13092	931466597
sel_scaf	71	12484	931466597
sel_scaf	72	12255	931466597
sel_scaf	73	11680	931466597
sel_scaf	74	11189	931466597
sel_scaf	75	10754	931466597
sel_scaf	76	10577	931466597
sel_scaf	77	9690	931466597
sel_scaf	78	9691	931466597
sel_scaf	79	9361	931466597
sel_scaf	80	8970	931466597
sel_scaf	81	8614	931466597
sel_scaf	82	7961	931466597
sel_scaf	83	7649	931466597
sel_scaf	84	7454	931466597
sel_scaf	85	7043	931466597
sel_scaf	86	6829	931466597
sel_scaf	87	6387	931466597
sel_scaf	88	6001	931466597
sel_scaf	89	6096	931466597
sel_scaf	90	5827	931466597
sel_scaf	91	5583	931466597
sel_scaf	92	5458	931466597
sel_scaf	93	5402	931466597
sel_scaf	94	5193	931466597
sel_scaf	95	4983	931466597
sel_scaf	96	4657	931466597
sel_scaf	97	4422	931466597
sel_scaf	98	4460	931466597
sel_scaf	99	4119	931466597
sel_scaf	100	4076	931466597
sel_scaf	101	4075	931466597
sel_scaf	102	4173	931466597
sel_scaf	103	3941	931466597
sel_scaf	104	3710	931466597
sel_scaf	105	3748	931466597
sel_scaf	106	3605	931466597
sel_scaf	107	3629	931466597
sel_scaf	108	3523	931466597
sel_scaf	109	3291	931466597
sel_scaf	110	3125	931466597
sel_scaf	111	3008	931466597
sel_scaf	112	3178	931466597
sel_scaf	113	3238	931466597
sel_scaf	114	3211	931466597
sel_scaf	115	3031	931466597
sel_scaf	116	2928	931466597
sel_scaf	117	2788	931466597
sel_scaf	118	2777	931466597
sel_scaf	119	2911	931466597
sel_scaf	120	2846	931466597
sel_scaf	121	2838	931466597
sel_scaf	122	2708	931466597
sel_scaf	123	2561	931466597
sel_scaf	124	2468	931466597
sel_scaf	125	2609	931466597
sel_scaf	126	2350	931466597
sel_scaf	127	2486	931466597
sel_scaf	128	2388	931466597
sel_scaf	129	2344	931466597
sel_scaf	130	2228	931466597
sel_scaf	131	2280	931466597
sel_scaf	132	2467	931466597
sel_scaf	133	2255	931466597
sel_scaf	134	2389	931466597
sel_scaf	135	2319	931466597
sel_scaf	136	2206	931466597
sel_scaf	137	2209	931466597
sel_scaf	138	2138	931466597
sel_scaf	139	2294	931466597
sel_scaf	140	2145	931466597
sel_scaf	141	2074	931466597
sel_scaf	142	2142	931466597
sel_scaf	143	2106	931466597
sel_scaf	144	1960	931466597
sel_scaf	145	2014	931466597
sel_scaf	146	1992	931466597
sel_scaf	147	1934	931466597
sel_scaf	148	1720	931466597
sel_scaf	149	1778	931466597
sel_scaf	150	1778	931466597
sel_scaf	151	1727	931466597
sel_scaf	152	1616	931466597
sel_scaf	153	1519	931466597
sel_scaf	154	1371	931466597
sel_scaf	155	1478	931466597
sel_scaf	156	1520	931466597
sel_scaf	157	1510	931466597
sel_scaf	158	1417	931466597
sel_scaf	159	1505	931466597
sel_scaf	160	1473	931466597
sel_scaf	161	1484	931466597
sel_scaf	162	1554	931466597
sel_scaf	163	1416	931466597
sel_scaf	164	1402	931466597
sel_scaf	165	1421	931466597
sel_scaf	166	1335	931466597
sel_scaf	167	1386	931466597
sel_scaf	168	1249	931466597
sel_scaf	169	1334	931466597
sel_scaf	170	1208	931466597
sel_scaf	171	1408	931466597
sel_scaf	172	1253	931466597
sel_scaf	173	1198	931466597
sel_scaf	174	1260	931466597
sel_scaf	175	1152	931466597
sel_scaf	176	1165	931466597
sel_scaf	177	1249	931466597
sel_scaf	178	1156	931466597
sel_scaf	179	1188	931466597
sel_scaf	180	1100	931466597
sel_scaf	181	1056	931466597
sel_scaf	182	1121	931466597
sel_scaf	183	1123	931466597
sel_scaf	184	1108	931466597
sel_scaf	185	1085	931466597
sel_scaf	186	992	931466597
sel_scaf	187	1004	931466597
sel_scaf	188	990	931466597
sel_scaf	189	1005	931466597
sel_scaf	190	958	931466597
sel_scaf	191	945	931466597
