feature	depth	Nsites	totalNsites	propsites
genome	116	5023	1108645000	4.53076e-06
genome	117	5304	1108645000	4.78422e-06
genome	118	5073	1108645000	4.57586e-06
genome	119	4820	1108645000	4.34765e-06
genome	120	4911	1108645000	4.42973e-06
genome	121	4693	1108645000	4.2331e-06
genome	122	4399	1108645000	3.96791e-06
genome	123	4386	1108645000	3.95618e-06
genome	124	4341	1108645000	3.91559e-06
genome	125	4243	1108645000	3.82719e-06
genome	126	4189	1108645000	3.77849e-06
genome	127	4162	1108645000	3.75413e-06
genome	128	4111	1108645000	3.70813e-06
genome	129	4273	1108645000	3.85425e-06
genome	130	4202	1108645000	3.79021e-06
genome	131	3864	1108645000	3.48534e-06
genome	132	3664	1108645000	3.30494e-06
genome	133	3607	1108645000	3.25352e-06
genome	134	3611	1108645000	3.25713e-06
genome	135	3781	1108645000	3.41047e-06
genome	136	3459	1108645000	3.12002e-06
genome	137	3323	1108645000	2.99735e-06
genome	138	3239	1108645000	2.92158e-06
genome	139	3106	1108645000	2.80162e-06
genome	140	3099	1108645000	2.7953e-06
genome	141	3116	1108645000	2.81064e-06
genome	142	3278	1108645000	2.95676e-06
genome	143	3143	1108645000	2.83499e-06
genome	144	3026	1108645000	2.72946e-06
genome	145	2998	1108645000	2.7042e-06
genome	146	2795	1108645000	2.5211e-06
genome	147	2888	1108645000	2.60498e-06
genome	148	2978	1108645000	2.68616e-06
genome	149	2747	1108645000	2.4778e-06
genome	150	2676	1108645000	2.41376e-06
genome	151	2622	1108645000	2.36505e-06
genome	152	2640	1108645000	2.38129e-06
genome	153	2659	1108645000	2.39842e-06
genome	154	2593	1108645000	2.33889e-06
genome	155	2624	1108645000	2.36685e-06
genome	156	2508	1108645000	2.26222e-06
genome	157	2441	1108645000	2.20179e-06
genome	158	2375	1108645000	2.14225e-06
genome	159	2419	1108645000	2.18194e-06
genome	160	2284	1108645000	2.06017e-06
genome	161	2268	1108645000	2.04574e-06
genome	162	2286	1108645000	2.06198e-06
genome	163	2224	1108645000	2.00605e-06
genome	164	2208	1108645000	1.99162e-06
genome	165	2101	1108645000	1.89511e-06
genome	166	2121	1108645000	1.91315e-06
genome	167	2006	1108645000	1.80942e-06
genome	168	2047	1108645000	1.8464e-06
genome	169	2047	1108645000	1.8464e-06
genome	170	1918	1108645000	1.73004e-06
genome	171	1900	1108645000	1.7138e-06
genome	172	2035	1108645000	1.83557e-06
genome	173	1953	1108645000	1.76161e-06
genome	174	1937	1108645000	1.74718e-06
genome	175	1908	1108645000	1.72102e-06
genome	176	1775	1108645000	1.60105e-06
genome	177	1828	1108645000	1.64886e-06
genome	178	1762	1108645000	1.58933e-06
genome	179	1679	1108645000	1.51446e-06
genome	180	1687	1108645000	1.52168e-06
genome	181	1607	1108645000	1.44952e-06
genome	182	1694	1108645000	1.52799e-06
genome	183	1600	1108645000	1.4432e-06
genome	184	1596	1108645000	1.4396e-06
genome	185	1578	1108645000	1.42336e-06
genome	186	1646	1108645000	1.4847e-06
genome	187	1655	1108645000	1.49281e-06
genome	188	1628	1108645000	1.46846e-06
genome	189	1482	1108645000	1.33677e-06
genome	190	1479	1108645000	1.33406e-06
genome	191	1416	1108645000	1.27723e-06
genome	192	1524	1108645000	1.37465e-06
genome	193	1497	1108645000	1.3503e-06
genome	194	1335	1108645000	1.20417e-06
genome	195	1370	1108645000	1.23574e-06
genome	196	1406	1108645000	1.26821e-06
genome	197	1312	1108645000	1.18343e-06
genome	198	1301	1108645000	1.1735e-06
genome	199	1219	1108645000	1.09954e-06
genome	200	1342	1108645000	1.21049e-06
genome	201	1114	1108645000	1.00483e-06
genome	202	1097	1108645000	9.89496e-07
genome	203	1108	1108645000	9.99418e-07
genome	204	1028	1108645000	9.27258e-07
genome	205	1220	1108645000	1.10044e-06
genome	206	1305	1108645000	1.17711e-06
genome	207	1250	1108645000	1.1275e-06
genome	208	1147	1108645000	1.0346e-06
genome	209	1082	1108645000	9.75966e-07
genome	210	1116	1108645000	1.00663e-06
genome	211	1044	1108645000	9.4169e-07
genome	212	1203	1108645000	1.08511e-06
genome	213	1131	1108645000	1.02016e-06
genome	214	1104	1108645000	9.9581e-07
genome	215	1031	1108645000	9.29964e-07
genome	216	1049	1108645000	9.462e-07
genome	217	992	1108645000	8.94786e-07
genome	218	1125	1108645000	1.01475e-06
genome	219	977	1108645000	8.81256e-07
genome	220	918	1108645000	8.28038e-07
genome	221	921	1108645000	8.30744e-07
genome	222	925	1108645000	8.34352e-07
genome	223	955	1108645000	8.61412e-07
genome	224	1023	1108645000	9.22748e-07
genome	225	935	1108645000	8.43372e-07
genome	226	1027	1108645000	9.26356e-07
genome	227	1013	1108645000	9.13728e-07
genome	228	1035	1108645000	9.33572e-07
genome	229	866	1108645000	7.81134e-07
genome	230	828	1108645000	7.46858e-07
genome	231	914	1108645000	8.2443e-07
genome	232	933	1108645000	8.41568e-07
genome	233	883	1108645000	7.96468e-07
genome	234	912	1108645000	8.22626e-07
genome	235	852	1108645000	7.68506e-07
genome	236	844	1108645000	7.6129e-07
genome	237	847	1108645000	7.63996e-07
genome	238	832	1108645000	7.50466e-07
genome	239	907	1108645000	8.18116e-07
genome	240	930	1108645000	8.38862e-07
genome	241	893	1108645000	8.05488e-07
genome	242	869	1108645000	7.8384e-07
genome	243	869	1108645000	7.8384e-07
genome	244	930	1108645000	8.38862e-07
genome	245	894	1108645000	8.0639e-07
genome	246	829	1108645000	7.4776e-07
genome	247	793	1108645000	7.15288e-07
genome	248	743	1108645000	6.70187e-07
genome	249	791	1108645000	7.13484e-07
genome	250	939	1108645000	8.4698e-07
genome	251	873	1108645000	7.87448e-07
genome	252	827	1108645000	7.45956e-07
genome	253	833	1108645000	7.51368e-07
genome	254	908	1108645000	8.19018e-07
genome	255	771	1108645000	6.95444e-07
genome	256	742	1108645000	6.69285e-07
genome	257	752	1108645000	6.78306e-07
genome	258	752	1108645000	6.78306e-07
genome	259	754	1108645000	6.8011e-07
genome	260	773	1108645000	6.97248e-07
genome	261	843	1108645000	7.60388e-07
genome	262	741	1108645000	6.68384e-07
genome	263	836	1108645000	7.54074e-07
genome	264	755	1108645000	6.81011e-07
genome	265	694	1108645000	6.25989e-07
genome	266	684	1108645000	6.16969e-07
genome	267	636	1108645000	5.73673e-07
genome	268	655	1108645000	5.90811e-07
genome	269	695	1108645000	6.26891e-07
genome	270	652	1108645000	5.88105e-07
genome	271	733	1108645000	6.61167e-07
genome	272	730	1108645000	6.58461e-07
genome	273	602	1108645000	5.43005e-07
genome	274	643	1108645000	5.79987e-07
genome	275	635	1108645000	5.72771e-07
genome	276	596	1108645000	5.37593e-07
genome	277	653	1108645000	5.89007e-07
genome	278	631	1108645000	5.69163e-07
genome	279	580	1108645000	5.23161e-07
genome	280	585	1108645000	5.27671e-07
genome	281	547	1108645000	4.93395e-07
genome	282	579	1108645000	5.22259e-07
genome	283	641	1108645000	5.78183e-07
genome	284	608	1108645000	5.48417e-07
genome	285	547	1108645000	4.93395e-07
genome	286	658	1108645000	5.93517e-07
genome	287	553	1108645000	4.98807e-07
genome	288	749	1108645000	6.75599e-07
genome	289	540	1108645000	4.87081e-07
genome	290	536	1108645000	4.83473e-07
genome	291	540	1108645000	4.87081e-07
genome	292	529	1108645000	4.77159e-07
genome	293	564	1108645000	5.08729e-07
genome	294	497	1108645000	4.48295e-07
genome	295	525	1108645000	4.73551e-07
genome	296	542	1108645000	4.88885e-07
genome	297	578	1108645000	5.21357e-07
genome	298	527	1108645000	4.75355e-07
genome	299	566	1108645000	5.10533e-07
genome	300	534	1108645000	4.81669e-07
genome	301	513	1108645000	4.62727e-07
genome	302	556	1108645000	5.01513e-07
genome	303	498	1108645000	4.49197e-07
genome	304	542	1108645000	4.88885e-07
genome	305	528	1108645000	4.76257e-07
genome	306	492	1108645000	4.43785e-07
genome	307	439	1108645000	3.95979e-07
genome	308	494	1108645000	4.45589e-07
genome	309	576	1108645000	5.19553e-07
genome	310	505	1108645000	4.55511e-07
genome	311	566	1108645000	5.10533e-07
genome	312	539	1108645000	4.86179e-07
genome	313	545	1108645000	4.91591e-07
genome	314	597	1108645000	5.38495e-07
genome	315	562	1108645000	5.06925e-07
genome	316	540	1108645000	4.87081e-07
genome	317	502	1108645000	4.52805e-07
genome	318	493	1108645000	4.44687e-07
genome	319	511	1108645000	4.60923e-07
genome	320	458	1108645000	4.13117e-07
genome	321	424	1108645000	3.82449e-07
genome	322	420	1108645000	3.78841e-07
genome	323	369	1108645000	3.32839e-07
genome	324	404	1108645000	3.64409e-07
genome	325	424	1108645000	3.82449e-07
genome	326	394	1108645000	3.55389e-07
genome	327	427	1108645000	3.85155e-07
genome	328	420	1108645000	3.78841e-07
genome	329	427	1108645000	3.85155e-07
genome	330	404	1108645000	3.64409e-07
genome	331	404	1108645000	3.64409e-07
genome	332	417	1108645000	3.76135e-07
genome	333	403	1108645000	3.63507e-07
genome	334	400	1108645000	3.60801e-07
genome	335	374	1108645000	3.37349e-07
genome	336	385	1108645000	3.47271e-07
genome	337	353	1108645000	3.18407e-07
genome	338	390	1108645000	3.51781e-07
genome	339	372	1108645000	3.35545e-07
genome	340	370	1108645000	3.33741e-07
genome	341	450	1108645000	4.05901e-07
genome	342	446	1108645000	4.02293e-07
genome	343	398	1108645000	3.58997e-07
genome	344	349	1108645000	3.14799e-07
genome	345	391	1108645000	3.52683e-07
genome	346	408	1108645000	3.68017e-07
genome	347	385	1108645000	3.47271e-07
genome	348	402	1108645000	3.62605e-07
genome	349	389	1108645000	3.50879e-07
genome	350	497	1108645000	4.48295e-07
genome	351	393	1108645000	3.54487e-07
genome	352	374	1108645000	3.37349e-07
genome	353	398	1108645000	3.58997e-07
genome	354	426	1108645000	3.84253e-07
genome	355	386	1108645000	3.48173e-07
genome	356	374	1108645000	3.37349e-07
genome	357	462	1108645000	4.16725e-07
genome	358	395	1108645000	3.56291e-07
genome	359	412	1108645000	3.71625e-07
genome	360	379	1108645000	3.41859e-07
genome	361	396	1108645000	3.57193e-07
genome	362	387	1108645000	3.49075e-07
genome	363	387	1108645000	3.49075e-07
genome	364	374	1108645000	3.37349e-07
genome	365	340	1108645000	3.06681e-07
genome	366	361	1108645000	3.25623e-07
genome	367	396	1108645000	3.57193e-07
genome	368	410	1108645000	3.69821e-07
genome	369	342	1108645000	3.08485e-07
genome	370	324	1108645000	2.92249e-07
genome	371	421	1108645000	3.79743e-07
genome	372	351	1108645000	3.16603e-07
genome	373	309	1108645000	2.78719e-07
genome	374	346	1108645000	3.12093e-07
genome	375	318	1108645000	2.86837e-07
genome	376	344	1108645000	3.10289e-07
genome	377	338	1108645000	3.04877e-07
genome	378	372	1108645000	3.35545e-07
genome	379	340	1108645000	3.06681e-07
genome	380	356	1108645000	3.21113e-07
genome	381	385	1108645000	3.47271e-07
genome	382	385	1108645000	3.47271e-07
genome	383	347	1108645000	3.12995e-07
genome	384	332	1108645000	2.99465e-07
genome	385	353	1108645000	3.18407e-07
genome	386	303	1108645000	2.73307e-07
genome	387	334	1108645000	3.01269e-07
genome	388	345	1108645000	3.11191e-07
genome	389	357	1108645000	3.22015e-07
genome	390	325	1108645000	2.93151e-07
genome	391	313	1108645000	2.82327e-07
genome	392	343	1108645000	3.09387e-07
genome	393	320	1108645000	2.88641e-07
genome	394	331	1108645000	2.98563e-07
genome	395	357	1108645000	3.22015e-07
genome	396	327	1108645000	2.94955e-07
genome	397	331	1108645000	2.98563e-07
genome	398	336	1108645000	3.03073e-07
genome	399	315	1108645000	2.84131e-07
genome	400	338	1108645000	3.04877e-07
genome	401	305	1108645000	2.75111e-07
genome	402	367	1108645000	3.31035e-07
genome	403	337	1108645000	3.03975e-07
genome	404	327	1108645000	2.94955e-07
genome	405	343	1108645000	3.09387e-07
genome	406	328	1108645000	2.95857e-07
genome	407	338	1108645000	3.04877e-07
genome	408	336	1108645000	3.03073e-07
genome	409	294	1108645000	2.65189e-07
genome	410	324	1108645000	2.92249e-07
genome	411	342	1108645000	3.08485e-07
genome	412	338	1108645000	3.04877e-07
genome	413	339	1108645000	3.05779e-07
genome	414	304	1108645000	2.74209e-07
genome	415	306	1108645000	2.76013e-07
genome	416	305	1108645000	2.75111e-07
genome	417	313	1108645000	2.82327e-07
genome	418	303	1108645000	2.73307e-07
genome	419	318	1108645000	2.86837e-07
genome	420	313	1108645000	2.82327e-07
genome	421	346	1108645000	3.12093e-07
genome	422	386	1108645000	3.48173e-07
genome	423	322	1108645000	2.90445e-07
genome	424	285	1108645000	2.57071e-07
genome	425	299	1108645000	2.69699e-07
genome	426	281	1108645000	2.53463e-07
genome	427	252	1108645000	2.27304e-07
genome	428	285	1108645000	2.57071e-07
genome	429	308	1108645000	2.77817e-07
genome	430	255	1108645000	2.30011e-07
genome	431	289	1108645000	2.60679e-07
genome	432	265	1108645000	2.39031e-07
genome	433	235	1108645000	2.1197e-07
genome	434	246	1108645000	2.21892e-07
genome	435	267	1108645000	2.40835e-07
genome	436	255	1108645000	2.30011e-07
genome	437	290	1108645000	2.61581e-07
genome	438	254	1108645000	2.29109e-07
genome	439	298	1108645000	2.68797e-07
genome	440	306	1108645000	2.76013e-07
genome	441	287	1108645000	2.58875e-07
genome	442	330	1108645000	2.97661e-07
genome	443	262	1108645000	2.36325e-07
genome	444	293	1108645000	2.64287e-07
genome	445	246	1108645000	2.21892e-07
genome	446	253	1108645000	2.28207e-07
genome	447	285	1108645000	2.57071e-07
genome	448	283	1108645000	2.55267e-07
genome	449	294	1108645000	2.65189e-07
genome	450	251	1108645000	2.26403e-07
genome	451	251	1108645000	2.26403e-07
genome	452	234	1108645000	2.11068e-07
genome	453	277	1108645000	2.49855e-07
genome	454	324	1108645000	2.92249e-07
genome	455	242	1108645000	2.18284e-07
genome	456	264	1108645000	2.38129e-07
genome	457	284	1108645000	2.56169e-07
genome	458	243	1108645000	2.19186e-07
genome	459	296	1108645000	2.66993e-07
genome	460	281	1108645000	2.53463e-07
genome	461	231	1108645000	2.08362e-07
genome	462	250	1108645000	2.25501e-07
genome	463	256	1108645000	2.30913e-07
genome	464	229	1108645000	2.06558e-07
genome	465	274	1108645000	2.47149e-07
genome	466	238	1108645000	2.14676e-07
genome	467	277	1108645000	2.49855e-07
genome	468	288	1108645000	2.59777e-07
genome	469	264	1108645000	2.38129e-07
genome	470	251	1108645000	2.26403e-07
genome	471	258	1108645000	2.32717e-07
genome	472	217	1108645000	1.95734e-07
genome	473	237	1108645000	2.13774e-07
genome	474	264	1108645000	2.38129e-07
genome	475	269	1108645000	2.42639e-07
genome	476	265	1108645000	2.39031e-07
genome	477	286	1108645000	2.57973e-07
genome	478	270	1108645000	2.43541e-07
genome	479	249	1108645000	2.24598e-07
genome	480	275	1108645000	2.48051e-07
genome	481	274	1108645000	2.47149e-07
genome	482	325	1108645000	2.93151e-07
genome	483	256	1108645000	2.30913e-07
genome	484	285	1108645000	2.57071e-07
genome	485	268	1108645000	2.41737e-07
genome	486	236	1108645000	2.12872e-07
genome	487	242	1108645000	2.18284e-07
genome	488	236	1108645000	2.12872e-07
genome	489	241	1108645000	2.17382e-07
genome	490	270	1108645000	2.43541e-07
genome	491	275	1108645000	2.48051e-07
genome	492	264	1108645000	2.38129e-07
genome	493	305	1108645000	2.75111e-07
genome	494	271	1108645000	2.44443e-07
genome	495	235	1108645000	2.1197e-07
genome	496	277	1108645000	2.49855e-07
genome	497	265	1108645000	2.39031e-07
genome	498	270	1108645000	2.43541e-07
genome	499	252	1108645000	2.27304e-07
genome	500	284	1108645000	2.56169e-07
genome	501	278	1108645000	2.50757e-07
genome	502	283	1108645000	2.55267e-07
genome	503	244	1108645000	2.20088e-07
genome	504	246	1108645000	2.21892e-07
genome	505	236	1108645000	2.12872e-07
genome	506	219	1108645000	1.97538e-07
genome	507	237	1108645000	2.13774e-07
genome	508	232	1108645000	2.09264e-07
genome	509	232	1108645000	2.09264e-07
genome	510	252	1108645000	2.27304e-07
genome	511	237	1108645000	2.13774e-07
genome	512	272	1108645000	2.45345e-07
genome	513	287	1108645000	2.58875e-07
genome	514	289	1108645000	2.60679e-07
genome	515	244	1108645000	2.20088e-07
genome	516	227	1108645000	2.04754e-07
genome	517	269	1108645000	2.42639e-07
genome	518	214	1108645000	1.93028e-07
genome	519	249	1108645000	2.24598e-07
genome	520	270	1108645000	2.43541e-07
genome	521	247	1108645000	2.22794e-07
genome	522	270	1108645000	2.43541e-07
genome	523	261	1108645000	2.35423e-07
genome	524	241	1108645000	2.17382e-07
genome	525	297	1108645000	2.67895e-07
genome	526	250	1108645000	2.25501e-07
genome	527	274	1108645000	2.47149e-07
genome	528	206	1108645000	1.85812e-07
genome	529	264	1108645000	2.38129e-07
genome	530	210	1108645000	1.8942e-07
genome	531	246	1108645000	2.21892e-07
genome	532	248	1108645000	2.23696e-07
genome	533	230	1108645000	2.0746e-07
genome	534	230	1108645000	2.0746e-07
genome	535	210	1108645000	1.8942e-07
genome	536	216	1108645000	1.94832e-07
genome	537	232	1108645000	2.09264e-07
genome	538	202	1108645000	1.82204e-07
genome	539	222	1108645000	2.00244e-07
genome	540	240	1108645000	2.1648e-07
genome	541	208	1108645000	1.87616e-07
genome	542	222	1108645000	2.00244e-07
genome	543	255	1108645000	2.30011e-07
genome	544	217	1108645000	1.95734e-07
genome	545	230	1108645000	2.0746e-07
genome	546	224	1108645000	2.02048e-07
genome	547	228	1108645000	2.05656e-07
genome	548	240	1108645000	2.1648e-07
genome	549	228	1108645000	2.05656e-07
genome	550	200	1108645000	1.804e-07
genome	551	216	1108645000	1.94832e-07
genome	552	250	1108645000	2.25501e-07
genome	553	229	1108645000	2.06558e-07
genome	554	248	1108645000	2.23696e-07
genome	555	205	1108645000	1.8491e-07
genome	556	184	1108645000	1.65968e-07
genome	557	232	1108645000	2.09264e-07
genome	558	184	1108645000	1.65968e-07
genome	559	180	1108645000	1.6236e-07
genome	560	177	1108645000	1.59654e-07
genome	561	203	1108645000	1.83106e-07
genome	562	197	1108645000	1.77694e-07
genome	563	188	1108645000	1.69576e-07
genome	564	188	1108645000	1.69576e-07
genome	565	175	1108645000	1.5785e-07
genome	566	181	1108645000	1.63262e-07
genome	567	195	1108645000	1.7589e-07
genome	568	202	1108645000	1.82204e-07
genome	569	178	1108645000	1.60556e-07
genome	570	191	1108645000	1.72282e-07
genome	571	187	1108645000	1.68674e-07
genome	572	173	1108645000	1.56046e-07
genome	573	194	1108645000	1.74988e-07
genome	574	200	1108645000	1.804e-07
genome	575	215	1108645000	1.9393e-07
genome	576	181	1108645000	1.63262e-07
genome	577	185	1108645000	1.6687e-07
genome	578	217	1108645000	1.95734e-07
genome	579	183	1108645000	1.65066e-07
genome	580	209	1108645000	1.88518e-07
genome	581	222	1108645000	2.00244e-07
genome	582	225	1108645000	2.0295e-07
genome	583	193	1108645000	1.74086e-07
genome	584	192	1108645000	1.73184e-07
genome	585	203	1108645000	1.83106e-07
genome	586	157	1108645000	1.41614e-07
genome	587	201	1108645000	1.81302e-07
genome	588	180	1108645000	1.6236e-07
genome	589	191	1108645000	1.72282e-07
genome	590	202	1108645000	1.82204e-07
genome	591	193	1108645000	1.74086e-07
genome	592	168	1108645000	1.51536e-07
genome	593	159	1108645000	1.43418e-07
genome	594	190	1108645000	1.7138e-07
genome	595	180	1108645000	1.6236e-07
genome	596	155	1108645000	1.3981e-07
genome	597	177	1108645000	1.59654e-07
genome	598	186	1108645000	1.67772e-07
genome	599	185	1108645000	1.6687e-07
genome	600	167	1108645000	1.50634e-07
genome	601	181	1108645000	1.63262e-07
genome	602	217	1108645000	1.95734e-07
genome	603	182	1108645000	1.64164e-07
genome	604	203	1108645000	1.83106e-07
genome	605	181	1108645000	1.63262e-07
genome	606	202	1108645000	1.82204e-07
genome	607	192	1108645000	1.73184e-07
genome	608	190	1108645000	1.7138e-07
genome	609	183	1108645000	1.65066e-07
genome	610	199	1108645000	1.79498e-07
genome	611	170	1108645000	1.5334e-07
genome	612	161	1108645000	1.45222e-07
genome	613	154	1108645000	1.38908e-07
genome	614	186	1108645000	1.67772e-07
genome	615	169	1108645000	1.52438e-07
genome	616	154	1108645000	1.38908e-07
genome	617	146	1108645000	1.31692e-07
genome	618	165	1108645000	1.4883e-07
genome	619	175	1108645000	1.5785e-07
genome	620	161	1108645000	1.45222e-07
genome	621	153	1108645000	1.38006e-07
genome	622	169	1108645000	1.52438e-07
genome	623	170	1108645000	1.5334e-07
genome	624	167	1108645000	1.50634e-07
genome	625	161	1108645000	1.45222e-07
genome	626	170	1108645000	1.5334e-07
genome	627	152	1108645000	1.37104e-07
genome	628	148	1108645000	1.33496e-07
genome	629	157	1108645000	1.41614e-07
genome	630	163	1108645000	1.47026e-07
genome	631	170	1108645000	1.5334e-07
genome	632	188	1108645000	1.69576e-07
genome	633	165	1108645000	1.4883e-07
genome	634	151	1108645000	1.36202e-07
genome	635	177	1108645000	1.59654e-07
genome	636	165	1108645000	1.4883e-07
genome	637	164	1108645000	1.47928e-07
genome	638	188	1108645000	1.69576e-07
genome	639	171	1108645000	1.54242e-07
genome	640	161	1108645000	1.45222e-07
genome	641	161	1108645000	1.45222e-07
genome	642	199	1108645000	1.79498e-07
genome	643	134	1108645000	1.20868e-07
genome	644	138	1108645000	1.24476e-07
genome	645	152	1108645000	1.37104e-07
genome	646	166	1108645000	1.49732e-07
genome	647	150	1108645000	1.353e-07
genome	648	146	1108645000	1.31692e-07
genome	649	156	1108645000	1.40712e-07
genome	650	177	1108645000	1.59654e-07
genome	651	155	1108645000	1.3981e-07
genome	652	159	1108645000	1.43418e-07
genome	653	177	1108645000	1.59654e-07
genome	654	159	1108645000	1.43418e-07
genome	655	125	1108645000	1.1275e-07
genome	656	145	1108645000	1.3079e-07
genome	657	131	1108645000	1.18162e-07
genome	658	130	1108645000	1.1726e-07
genome	659	151	1108645000	1.36202e-07
genome	660	148	1108645000	1.33496e-07
genome	661	135	1108645000	1.2177e-07
genome	662	136	1108645000	1.22672e-07
genome	663	135	1108645000	1.2177e-07
genome	664	139	1108645000	1.25378e-07
genome	665	143	1108645000	1.28986e-07
genome	666	125	1108645000	1.1275e-07
genome	667	127	1108645000	1.14554e-07
genome	668	146	1108645000	1.31692e-07
genome	669	118	1108645000	1.06436e-07
genome	670	127	1108645000	1.14554e-07
genome	671	132	1108645000	1.19064e-07
genome	672	147	1108645000	1.32594e-07
genome	673	138	1108645000	1.24476e-07
genome	674	139	1108645000	1.25378e-07
genome	675	148	1108645000	1.33496e-07
genome	676	142	1108645000	1.28084e-07
genome	677	171	1108645000	1.54242e-07
genome	678	147	1108645000	1.32594e-07
genome	679	148	1108645000	1.33496e-07
genome	680	160	1108645000	1.4432e-07
genome	681	130	1108645000	1.1726e-07
genome	682	129	1108645000	1.16358e-07
genome	683	117	1108645000	1.05534e-07
genome	684	124	1108645000	1.11848e-07
genome	685	126	1108645000	1.13652e-07
genome	686	142	1108645000	1.28084e-07
genome	687	132	1108645000	1.19064e-07
genome	688	144	1108645000	1.29888e-07
