feature	depth	Nsites	totalNsites	propsites
genome	56	28751	1108645000	2.59335e-05
genome	57	26881	1108645000	2.42467e-05
genome	58	25840	1108645000	2.33077e-05
genome	59	24260	1108645000	2.18826e-05
genome	60	22928	1108645000	2.06811e-05
genome	61	21970	1108645000	1.9817e-05
genome	62	20799	1108645000	1.87607e-05
genome	63	20199	1108645000	1.82195e-05
genome	64	18862	1108645000	1.70136e-05
genome	65	18599	1108645000	1.67763e-05
genome	66	17586	1108645000	1.58626e-05
genome	67	16654	1108645000	1.50219e-05
genome	68	16058	1108645000	1.44843e-05
genome	69	15097	1108645000	1.36175e-05
genome	70	14516	1108645000	1.30935e-05
genome	71	14004	1108645000	1.26316e-05
genome	72	13557	1108645000	1.22284e-05
genome	73	13712	1108645000	1.23683e-05
genome	74	12768	1108645000	1.15168e-05
genome	75	12493	1108645000	1.12687e-05
genome	76	12348	1108645000	1.11379e-05
genome	77	11528	1108645000	1.03983e-05
genome	78	11060	1108645000	9.97614e-06
genome	79	10688	1108645000	9.6406e-06
genome	80	10784	1108645000	9.72719e-06
genome	81	10211	1108645000	9.21034e-06
genome	82	9598	1108645000	8.65742e-06
genome	83	9331	1108645000	8.41658e-06
genome	84	9415	1108645000	8.49235e-06
genome	85	8819	1108645000	7.95476e-06
genome	86	8629	1108645000	7.78338e-06
genome	87	8318	1108645000	7.50285e-06
genome	88	8299	1108645000	7.48571e-06
genome	89	7959	1108645000	7.17903e-06
genome	90	7871	1108645000	7.09966e-06
genome	91	7559	1108645000	6.81823e-06
genome	92	7392	1108645000	6.6676e-06
genome	93	7197	1108645000	6.49171e-06
genome	94	7101	1108645000	6.40512e-06
genome	95	6843	1108645000	6.1724e-06
genome	96	6799	1108645000	6.13271e-06
genome	97	6665	1108645000	6.01184e-06
genome	98	6502	1108645000	5.86482e-06
genome	99	6029	1108645000	5.43817e-06
genome	100	5764	1108645000	5.19914e-06
genome	101	5750	1108645000	5.18651e-06
genome	102	5731	1108645000	5.16937e-06
genome	103	5703	1108645000	5.14412e-06
genome	104	5268	1108645000	4.75175e-06
genome	105	5459	1108645000	4.92403e-06
genome	106	5255	1108645000	4.74002e-06
genome	107	5447	1108645000	4.9132e-06
genome	108	5051	1108645000	4.55601e-06
genome	109	4937	1108645000	4.45318e-06
genome	110	5089	1108645000	4.59029e-06
genome	111	4815	1108645000	4.34314e-06
genome	112	4784	1108645000	4.31518e-06
genome	113	4637	1108645000	4.18258e-06
genome	114	4613	1108645000	4.16094e-06
genome	115	4361	1108645000	3.93363e-06
genome	116	4510	1108645000	4.06803e-06
genome	117	4026	1108645000	3.63146e-06
genome	118	4237	1108645000	3.82178e-06
genome	119	4011	1108645000	3.61793e-06
genome	120	4084	1108645000	3.68378e-06
genome	121	4172	1108645000	3.76315e-06
genome	122	3910	1108645000	3.52683e-06
genome	123	3985	1108645000	3.59448e-06
genome	124	3616	1108645000	3.26164e-06
genome	125	3550	1108645000	3.20211e-06
genome	126	3594	1108645000	3.2418e-06
genome	127	3750	1108645000	3.38251e-06
genome	128	3462	1108645000	3.12273e-06
genome	129	3301	1108645000	2.97751e-06
genome	130	3504	1108645000	3.16062e-06
genome	131	3313	1108645000	2.98833e-06
genome	132	3233	1108645000	2.91617e-06
genome	133	3259	1108645000	2.93962e-06
genome	134	3135	1108645000	2.82778e-06
genome	135	2931	1108645000	2.64377e-06
genome	136	3061	1108645000	2.76103e-06
genome	137	2908	1108645000	2.62302e-06
genome	138	2904	1108645000	2.61941e-06
genome	139	2763	1108645000	2.49223e-06
genome	140	2708	1108645000	2.44262e-06
genome	141	2714	1108645000	2.44803e-06
genome	142	2516	1108645000	2.26944e-06
genome	143	2625	1108645000	2.36776e-06
genome	144	2566	1108645000	2.31454e-06
genome	145	2421	1108645000	2.18375e-06
genome	146	2330	1108645000	2.10166e-06
genome	147	2308	1108645000	2.08182e-06
genome	148	2322	1108645000	2.09445e-06
genome	149	2359	1108645000	2.12782e-06
genome	150	2248	1108645000	2.0277e-06
genome	151	2078	1108645000	1.87436e-06
genome	152	2347	1108645000	2.117e-06
genome	153	2208	1108645000	1.99162e-06
genome	154	2126	1108645000	1.91766e-06
genome	155	1972	1108645000	1.77875e-06
genome	156	1996	1108645000	1.8004e-06
genome	157	2068	1108645000	1.86534e-06
genome	158	1946	1108645000	1.7553e-06
genome	159	1913	1108645000	1.72553e-06
genome	160	1888	1108645000	1.70298e-06
genome	161	1797	1108645000	1.6209e-06
genome	162	1786	1108645000	1.61098e-06
genome	163	1722	1108645000	1.55325e-06
genome	164	1857	1108645000	1.67502e-06
genome	165	1699	1108645000	1.5325e-06
genome	166	1896	1108645000	1.7102e-06
genome	167	1742	1108645000	1.57129e-06
genome	168	1806	1108645000	1.62902e-06
genome	169	1743	1108645000	1.57219e-06
genome	170	1570	1108645000	1.41614e-06
genome	171	1618	1108645000	1.45944e-06
genome	172	1596	1108645000	1.4396e-06
genome	173	1614	1108645000	1.45583e-06
genome	174	1543	1108645000	1.39179e-06
genome	175	1464	1108645000	1.32053e-06
genome	176	1706	1108645000	1.53882e-06
genome	177	1521	1108645000	1.37195e-06
genome	178	1523	1108645000	1.37375e-06
genome	179	1489	1108645000	1.34308e-06
genome	180	1409	1108645000	1.27092e-06
genome	181	1377	1108645000	1.24206e-06
genome	182	1398	1108645000	1.261e-06
genome	183	1557	1108645000	1.40442e-06
genome	184	1427	1108645000	1.28716e-06
genome	185	1315	1108645000	1.18613e-06
genome	186	1338	1108645000	1.20688e-06
genome	187	1257	1108645000	1.13382e-06
genome	188	1248	1108645000	1.1257e-06
genome	189	1302	1108645000	1.17441e-06
genome	190	1335	1108645000	1.20417e-06
genome	191	1251	1108645000	1.1284e-06
genome	192	1242	1108645000	1.12029e-06
genome	193	1183	1108645000	1.06707e-06
genome	194	1155	1108645000	1.04181e-06
genome	195	1282	1108645000	1.15637e-06
genome	196	1236	1108645000	1.11487e-06
genome	197	1300	1108645000	1.1726e-06
genome	198	1290	1108645000	1.16358e-06
genome	199	1225	1108645000	1.10495e-06
genome	200	1197	1108645000	1.0797e-06
genome	201	1199	1108645000	1.0815e-06
genome	202	1183	1108645000	1.06707e-06
genome	203	1184	1108645000	1.06797e-06
genome	204	1128	1108645000	1.01746e-06
genome	205	1087	1108645000	9.80476e-07
genome	206	1094	1108645000	9.8679e-07
genome	207	1113	1108645000	1.00393e-06
genome	208	1095	1108645000	9.87692e-07
genome	209	1004	1108645000	9.0561e-07
genome	210	1125	1108645000	1.01475e-06
genome	211	974	1108645000	8.7855e-07
genome	212	1007	1108645000	9.08316e-07
genome	213	1046	1108645000	9.43494e-07
genome	214	971	1108645000	8.75844e-07
genome	215	999	1108645000	9.011e-07
genome	216	985	1108645000	8.88472e-07
genome	217	945	1108645000	8.52392e-07
genome	218	897	1108645000	8.09096e-07
genome	219	876	1108645000	7.90154e-07
genome	220	860	1108645000	7.75722e-07
genome	221	825	1108645000	7.44152e-07
genome	222	817	1108645000	7.36936e-07
genome	223	856	1108645000	7.72114e-07
genome	224	884	1108645000	7.9737e-07
genome	225	880	1108645000	7.93762e-07
genome	226	854	1108645000	7.7031e-07
genome	227	790	1108645000	7.12582e-07
genome	228	802	1108645000	7.23406e-07
genome	229	851	1108645000	7.67604e-07
genome	230	846	1108645000	7.63094e-07
genome	231	855	1108645000	7.71212e-07
genome	232	805	1108645000	7.26112e-07
genome	233	881	1108645000	7.94664e-07
genome	234	840	1108645000	7.57682e-07
genome	235	843	1108645000	7.60388e-07
genome	236	822	1108645000	7.41446e-07
genome	237	822	1108645000	7.41446e-07
genome	238	820	1108645000	7.39642e-07
genome	239	795	1108645000	7.17092e-07
genome	240	765	1108645000	6.90032e-07
genome	241	802	1108645000	7.23406e-07
genome	242	778	1108645000	7.01758e-07
genome	243	773	1108645000	6.97248e-07
genome	244	792	1108645000	7.14386e-07
genome	245	781	1108645000	7.04464e-07
genome	246	855	1108645000	7.71212e-07
genome	247	755	1108645000	6.81011e-07
genome	248	831	1108645000	7.49564e-07
genome	249	734	1108645000	6.62069e-07
genome	250	759	1108645000	6.8462e-07
genome	251	791	1108645000	7.13484e-07
genome	252	754	1108645000	6.8011e-07
genome	253	782	1108645000	7.05366e-07
genome	254	726	1108645000	6.54853e-07
genome	255	677	1108645000	6.10655e-07
genome	256	693	1108645000	6.25087e-07
genome	257	782	1108645000	7.05366e-07
genome	258	734	1108645000	6.62069e-07
genome	259	718	1108645000	6.47637e-07
genome	260	654	1108645000	5.89909e-07
genome	261	661	1108645000	5.96223e-07
genome	262	718	1108645000	6.47637e-07
genome	263	677	1108645000	6.10655e-07
genome	264	702	1108645000	6.33205e-07
genome	265	644	1108645000	5.80889e-07
genome	266	734	1108645000	6.62069e-07
genome	267	724	1108645000	6.53049e-07
genome	268	635	1108645000	5.72771e-07
genome	269	618	1108645000	5.57437e-07
genome	270	668	1108645000	6.02537e-07
genome	271	634	1108645000	5.71869e-07
genome	272	631	1108645000	5.69163e-07
genome	273	618	1108645000	5.57437e-07
genome	274	642	1108645000	5.79085e-07
genome	275	567	1108645000	5.11435e-07
genome	276	662	1108645000	5.97125e-07
genome	277	695	1108645000	6.26891e-07
genome	278	769	1108645000	6.9364e-07
genome	279	578	1108645000	5.21357e-07
genome	280	619	1108645000	5.58339e-07
genome	281	714	1108645000	6.44029e-07
genome	282	688	1108645000	6.20577e-07
genome	283	632	1108645000	5.70065e-07
genome	284	665	1108645000	5.99831e-07
genome	285	714	1108645000	6.44029e-07
genome	286	732	1108645000	6.60265e-07
genome	287	637	1108645000	5.74575e-07
genome	288	622	1108645000	5.61045e-07
genome	289	602	1108645000	5.43005e-07
genome	290	541	1108645000	4.87983e-07
genome	291	553	1108645000	4.98807e-07
genome	292	501	1108645000	4.51903e-07
genome	293	478	1108645000	4.31157e-07
genome	294	556	1108645000	5.01513e-07
genome	295	514	1108645000	4.63629e-07
genome	296	516	1108645000	4.65433e-07
genome	297	540	1108645000	4.87081e-07
genome	298	510	1108645000	4.60021e-07
genome	299	469	1108645000	4.23039e-07
genome	300	474	1108645000	4.27549e-07
genome	301	466	1108645000	4.20333e-07
genome	302	488	1108645000	4.40177e-07
genome	303	509	1108645000	4.59119e-07
genome	304	525	1108645000	4.73551e-07
genome	305	457	1108645000	4.12215e-07
genome	306	510	1108645000	4.60021e-07
genome	307	459	1108645000	4.14019e-07
genome	308	451	1108645000	4.06803e-07
genome	309	525	1108645000	4.73551e-07
genome	310	477	1108645000	4.30255e-07
genome	311	455	1108645000	4.10411e-07
genome	312	452	1108645000	4.07705e-07
genome	313	414	1108645000	3.73429e-07
genome	314	416	1108645000	3.75233e-07
genome	315	394	1108645000	3.55389e-07
genome	316	447	1108645000	4.03195e-07
genome	317	441	1108645000	3.97783e-07
genome	318	449	1108645000	4.04999e-07
genome	319	447	1108645000	4.03195e-07
genome	320	419	1108645000	3.77939e-07
genome	321	448	1108645000	4.04097e-07
genome	322	446	1108645000	4.02293e-07
genome	323	432	1108645000	3.89665e-07
genome	324	509	1108645000	4.59119e-07
genome	325	422	1108645000	3.80645e-07
genome	326	422	1108645000	3.80645e-07
genome	327	390	1108645000	3.51781e-07
genome	328	405	1108645000	3.65311e-07
genome	329	412	1108645000	3.71625e-07
genome	330	390	1108645000	3.51781e-07
genome	331	428	1108645000	3.86057e-07
genome	332	392	1108645000	3.53585e-07
genome	333	466	1108645000	4.20333e-07
genome	334	420	1108645000	3.78841e-07
genome	335	406	1108645000	3.66213e-07
genome	336	361	1108645000	3.25623e-07
genome	337	386	1108645000	3.48173e-07
genome	338	399	1108645000	3.59899e-07
genome	339	398	1108645000	3.58997e-07
genome	340	396	1108645000	3.57193e-07
genome	341	423	1108645000	3.81547e-07
genome	342	374	1108645000	3.37349e-07
genome	343	402	1108645000	3.62605e-07
genome	344	360	1108645000	3.24721e-07
genome	345	419	1108645000	3.77939e-07
genome	346	367	1108645000	3.31035e-07
genome	347	384	1108645000	3.46369e-07
genome	348	406	1108645000	3.66213e-07
genome	349	395	1108645000	3.56291e-07
genome	350	369	1108645000	3.32839e-07
genome	351	383	1108645000	3.45467e-07
genome	352	377	1108645000	3.40055e-07
genome	353	360	1108645000	3.24721e-07
genome	354	386	1108645000	3.48173e-07
genome	355	355	1108645000	3.20211e-07
genome	356	412	1108645000	3.71625e-07
genome	357	322	1108645000	2.90445e-07
genome	358	369	1108645000	3.32839e-07
genome	359	353	1108645000	3.18407e-07
genome	360	362	1108645000	3.26525e-07
genome	361	395	1108645000	3.56291e-07
genome	362	392	1108645000	3.53585e-07
genome	363	330	1108645000	2.97661e-07
genome	364	378	1108645000	3.40957e-07
genome	365	350	1108645000	3.15701e-07
genome	366	355	1108645000	3.20211e-07
genome	367	357	1108645000	3.22015e-07
genome	368	336	1108645000	3.03073e-07
genome	369	374	1108645000	3.37349e-07
genome	370	366	1108645000	3.30133e-07
genome	371	392	1108645000	3.53585e-07
genome	372	401	1108645000	3.61703e-07
genome	373	404	1108645000	3.64409e-07
genome	374	378	1108645000	3.40957e-07
genome	375	383	1108645000	3.45467e-07
genome	376	394	1108645000	3.55389e-07
genome	377	355	1108645000	3.20211e-07
genome	378	358	1108645000	3.22917e-07
genome	379	361	1108645000	3.25623e-07
genome	380	359	1108645000	3.23819e-07
genome	381	326	1108645000	2.94053e-07
genome	382	317	1108645000	2.85935e-07
genome	383	337	1108645000	3.03975e-07
genome	384	369	1108645000	3.32839e-07
genome	385	339	1108645000	3.05779e-07
genome	386	355	1108645000	3.20211e-07
genome	387	316	1108645000	2.85033e-07
genome	388	341	1108645000	3.07583e-07
genome	389	309	1108645000	2.78719e-07
genome	390	346	1108645000	3.12093e-07
genome	391	310	1108645000	2.79621e-07
genome	392	273	1108645000	2.46247e-07
genome	393	296	1108645000	2.66993e-07
genome	394	322	1108645000	2.90445e-07
genome	395	301	1108645000	2.71503e-07
genome	396	315	1108645000	2.84131e-07
genome	397	280	1108645000	2.52561e-07
genome	398	286	1108645000	2.57973e-07
genome	399	307	1108645000	2.76915e-07
genome	400	277	1108645000	2.49855e-07
genome	401	291	1108645000	2.62483e-07
genome	402	320	1108645000	2.88641e-07
genome	403	330	1108645000	2.97661e-07
genome	404	315	1108645000	2.84131e-07
genome	405	359	1108645000	3.23819e-07
genome	406	374	1108645000	3.37349e-07
genome	407	350	1108645000	3.15701e-07
genome	408	306	1108645000	2.76013e-07
genome	409	328	1108645000	2.95857e-07
genome	410	323	1108645000	2.91347e-07
genome	411	293	1108645000	2.64287e-07
genome	412	309	1108645000	2.78719e-07
genome	413	281	1108645000	2.53463e-07
genome	414	294	1108645000	2.65189e-07
genome	415	285	1108645000	2.57071e-07
genome	416	302	1108645000	2.72405e-07
genome	417	265	1108645000	2.39031e-07
genome	418	294	1108645000	2.65189e-07
genome	419	289	1108645000	2.60679e-07
genome	420	304	1108645000	2.74209e-07
genome	421	313	1108645000	2.82327e-07
genome	422	299	1108645000	2.69699e-07
genome	423	310	1108645000	2.79621e-07
genome	424	257	1108645000	2.31815e-07
genome	425	240	1108645000	2.1648e-07
genome	426	263	1108645000	2.37227e-07
genome	427	230	1108645000	2.0746e-07
genome	428	252	1108645000	2.27304e-07
genome	429	231	1108645000	2.08362e-07
genome	430	230	1108645000	2.0746e-07
genome	431	248	1108645000	2.23696e-07
genome	432	290	1108645000	2.61581e-07
genome	433	231	1108645000	2.08362e-07
genome	434	243	1108645000	2.19186e-07
genome	435	222	1108645000	2.00244e-07
genome	436	256	1108645000	2.30913e-07
genome	437	274	1108645000	2.47149e-07
genome	438	307	1108645000	2.76915e-07
genome	439	268	1108645000	2.41737e-07
genome	440	258	1108645000	2.32717e-07
genome	441	286	1108645000	2.57973e-07
genome	442	270	1108645000	2.43541e-07
genome	443	226	1108645000	2.03852e-07
genome	444	276	1108645000	2.48953e-07
genome	445	290	1108645000	2.61581e-07
genome	446	248	1108645000	2.23696e-07
genome	447	237	1108645000	2.13774e-07
genome	448	259	1108645000	2.33619e-07
genome	449	278	1108645000	2.50757e-07
genome	450	237	1108645000	2.13774e-07
genome	451	238	1108645000	2.14676e-07
genome	452	259	1108645000	2.33619e-07
genome	453	240	1108645000	2.1648e-07
genome	454	240	1108645000	2.1648e-07
genome	455	234	1108645000	2.11068e-07
genome	456	246	1108645000	2.21892e-07
genome	457	237	1108645000	2.13774e-07
genome	458	251	1108645000	2.26403e-07
genome	459	218	1108645000	1.96636e-07
genome	460	229	1108645000	2.06558e-07
genome	461	232	1108645000	2.09264e-07
genome	462	199	1108645000	1.79498e-07
genome	463	209	1108645000	1.88518e-07
genome	464	198	1108645000	1.78596e-07
genome	465	240	1108645000	2.1648e-07
genome	466	216	1108645000	1.94832e-07
genome	467	261	1108645000	2.35423e-07
genome	468	228	1108645000	2.05656e-07
genome	469	241	1108645000	2.17382e-07
genome	470	232	1108645000	2.09264e-07
genome	471	219	1108645000	1.97538e-07
genome	472	224	1108645000	2.02048e-07
genome	473	240	1108645000	2.1648e-07
genome	474	242	1108645000	2.18284e-07
genome	475	236	1108645000	2.12872e-07
genome	476	229	1108645000	2.06558e-07
genome	477	251	1108645000	2.26403e-07
genome	478	222	1108645000	2.00244e-07
genome	479	220	1108645000	1.9844e-07
genome	480	239	1108645000	2.15578e-07
genome	481	259	1108645000	2.33619e-07
genome	482	234	1108645000	2.11068e-07
genome	483	232	1108645000	2.09264e-07
genome	484	235	1108645000	2.1197e-07
genome	485	210	1108645000	1.8942e-07
genome	486	205	1108645000	1.8491e-07
genome	487	211	1108645000	1.90322e-07
genome	488	216	1108645000	1.94832e-07
genome	489	231	1108645000	2.08362e-07
genome	490	228	1108645000	2.05656e-07
genome	491	189	1108645000	1.70478e-07
genome	492	218	1108645000	1.96636e-07
genome	493	214	1108645000	1.93028e-07
genome	494	224	1108645000	2.02048e-07
genome	495	180	1108645000	1.6236e-07
genome	496	219	1108645000	1.97538e-07
genome	497	183	1108645000	1.65066e-07
genome	498	203	1108645000	1.83106e-07
genome	499	219	1108645000	1.97538e-07
genome	500	194	1108645000	1.74988e-07
genome	501	202	1108645000	1.82204e-07
genome	502	221	1108645000	1.99342e-07
genome	503	181	1108645000	1.63262e-07
genome	504	197	1108645000	1.77694e-07
genome	505	214	1108645000	1.93028e-07
genome	506	175	1108645000	1.5785e-07
genome	507	198	1108645000	1.78596e-07
genome	508	202	1108645000	1.82204e-07
genome	509	170	1108645000	1.5334e-07
genome	510	206	1108645000	1.85812e-07
genome	511	207	1108645000	1.86714e-07
genome	512	172	1108645000	1.55144e-07
genome	513	187	1108645000	1.68674e-07
genome	514	218	1108645000	1.96636e-07
genome	515	171	1108645000	1.54242e-07
genome	516	217	1108645000	1.95734e-07
genome	517	185	1108645000	1.6687e-07
genome	518	179	1108645000	1.61458e-07
genome	519	157	1108645000	1.41614e-07
genome	520	165	1108645000	1.4883e-07
genome	521	181	1108645000	1.63262e-07
genome	522	183	1108645000	1.65066e-07
genome	523	183	1108645000	1.65066e-07
genome	524	177	1108645000	1.59654e-07
genome	525	161	1108645000	1.45222e-07
genome	526	182	1108645000	1.64164e-07
genome	527	222	1108645000	2.00244e-07
genome	528	167	1108645000	1.50634e-07
genome	529	167	1108645000	1.50634e-07
genome	530	168	1108645000	1.51536e-07
genome	531	156	1108645000	1.40712e-07
genome	532	171	1108645000	1.54242e-07
genome	533	192	1108645000	1.73184e-07
genome	534	166	1108645000	1.49732e-07
genome	535	184	1108645000	1.65968e-07
genome	536	178	1108645000	1.60556e-07
genome	537	154	1108645000	1.38908e-07
genome	538	168	1108645000	1.51536e-07
genome	539	157	1108645000	1.41614e-07
genome	540	144	1108645000	1.29888e-07
genome	541	143	1108645000	1.28986e-07
genome	542	143	1108645000	1.28986e-07
genome	543	139	1108645000	1.25378e-07
genome	544	152	1108645000	1.37104e-07
genome	545	190	1108645000	1.7138e-07
genome	546	142	1108645000	1.28084e-07
genome	547	121	1108645000	1.09142e-07
genome	548	195	1108645000	1.7589e-07
genome	549	137	1108645000	1.23574e-07
genome	550	140	1108645000	1.2628e-07
genome	551	138	1108645000	1.24476e-07
genome	552	136	1108645000	1.22672e-07
genome	553	142	1108645000	1.28084e-07
genome	554	143	1108645000	1.28986e-07
genome	555	167	1108645000	1.50634e-07
genome	556	152	1108645000	1.37104e-07
genome	557	145	1108645000	1.3079e-07
genome	558	122	1108645000	1.10044e-07
genome	559	134	1108645000	1.20868e-07
genome	560	115	1108645000	1.0373e-07
genome	561	153	1108645000	1.38006e-07
genome	562	138	1108645000	1.24476e-07
genome	563	154	1108645000	1.38908e-07
genome	564	150	1108645000	1.353e-07
genome	565	181	1108645000	1.63262e-07
genome	566	156	1108645000	1.40712e-07
genome	567	149	1108645000	1.34398e-07
genome	568	163	1108645000	1.47026e-07
genome	569	112	1108645000	1.01024e-07
genome	570	119	1108645000	1.07338e-07
genome	571	123	1108645000	1.10946e-07
genome	572	147	1108645000	1.32594e-07
genome	573	136	1108645000	1.22672e-07
genome	574	134	1108645000	1.20868e-07
genome	575	115	1108645000	1.0373e-07
genome	576	137	1108645000	1.23574e-07
genome	577	117	1108645000	1.05534e-07
genome	578	118	1108645000	1.06436e-07
genome	579	132	1108645000	1.19064e-07
genome	580	133	1108645000	1.19966e-07
genome	581	119	1108645000	1.07338e-07
genome	582	137	1108645000	1.23574e-07
genome	583	97	1108645000	8.74942e-08
genome	584	132	1108645000	1.19064e-07
genome	585	115	1108645000	1.0373e-07
genome	586	117	1108645000	1.05534e-07
genome	587	132	1108645000	1.19064e-07
genome	588	143	1108645000	1.28986e-07
genome	589	129	1108645000	1.16358e-07
genome	590	135	1108645000	1.2177e-07
genome	591	144	1108645000	1.29888e-07
genome	592	140	1108645000	1.2628e-07
genome	593	102	1108645000	9.20042e-08
genome	594	128	1108645000	1.15456e-07
genome	595	113	1108645000	1.01926e-07
genome	596	115	1108645000	1.0373e-07
genome	597	116	1108645000	1.04632e-07
genome	598	131	1108645000	1.18162e-07
genome	599	144	1108645000	1.29888e-07
genome	600	149	1108645000	1.34398e-07
genome	601	146	1108645000	1.31692e-07
genome	602	138	1108645000	1.24476e-07
genome	603	119	1108645000	1.07338e-07
genome	604	143	1108645000	1.28986e-07
genome	605	146	1108645000	1.31692e-07
genome	606	137	1108645000	1.23574e-07
genome	607	128	1108645000	1.15456e-07
genome	608	135	1108645000	1.2177e-07
genome	609	139	1108645000	1.25378e-07
genome	610	164	1108645000	1.47928e-07
genome	611	151	1108645000	1.36202e-07
genome	612	121	1108645000	1.09142e-07
genome	613	107	1108645000	9.65142e-08
genome	614	114	1108645000	1.02828e-07
genome	615	115	1108645000	1.0373e-07
genome	616	117	1108645000	1.05534e-07
genome	617	123	1108645000	1.10946e-07
genome	618	94	1108645000	8.47882e-08
genome	619	106	1108645000	9.56122e-08
genome	620	119	1108645000	1.07338e-07
genome	621	118	1108645000	1.06436e-07
genome	622	104	1108645000	9.38082e-08
genome	623	122	1108645000	1.10044e-07
genome	624	100	1108645000	9.02002e-08
genome	625	117	1108645000	1.05534e-07
genome	626	122	1108645000	1.10044e-07
genome	627	114	1108645000	1.02828e-07
genome	628	105	1108645000	9.47102e-08
genome	629	112	1108645000	1.01024e-07
genome	630	95	1108645000	8.56902e-08
genome	631	102	1108645000	9.20042e-08
genome	632	108	1108645000	9.74162e-08
genome	633	165	1108645000	1.4883e-07
genome	634	143	1108645000	1.28986e-07
genome	635	130	1108645000	1.1726e-07
genome	636	125	1108645000	1.1275e-07
genome	637	158	1108645000	1.42516e-07
genome	638	128	1108645000	1.15456e-07
genome	639	115	1108645000	1.0373e-07
genome	640	108	1108645000	9.74162e-08
genome	641	129	1108645000	1.16358e-07
genome	642	115	1108645000	1.0373e-07
genome	643	94	1108645000	8.47882e-08
genome	644	78	1108645000	7.03562e-08
genome	645	91	1108645000	8.20822e-08
genome	646	98	1108645000	8.83962e-08
genome	647	102	1108645000	9.20042e-08
genome	648	111	1108645000	1.00122e-07
genome	649	97	1108645000	8.74942e-08
genome	650	92	1108645000	8.29842e-08
genome	651	114	1108645000	1.02828e-07
genome	652	103	1108645000	9.29062e-08
genome	653	73	1108645000	6.58461e-08
genome	654	88	1108645000	7.93762e-08
genome	655	85	1108645000	7.66702e-08
genome	656	74	1108645000	6.67482e-08
genome	657	82	1108645000	7.39642e-08
genome	658	85	1108645000	7.66702e-08
genome	659	81	1108645000	7.30622e-08
genome	660	91	1108645000	8.20822e-08
genome	661	86	1108645000	7.75722e-08
genome	662	85	1108645000	7.66702e-08
genome	663	85	1108645000	7.66702e-08
genome	664	103	1108645000	9.29062e-08
genome	665	83	1108645000	7.48662e-08
genome	666	80	1108645000	7.21602e-08
genome	667	83	1108645000	7.48662e-08
genome	668	79	1108645000	7.12582e-08
genome	669	86	1108645000	7.75722e-08
genome	670	65	1108645000	5.86301e-08
genome	671	101	1108645000	9.11022e-08
genome	672	90	1108645000	8.11802e-08
genome	673	108	1108645000	9.74162e-08
genome	674	103	1108645000	9.29062e-08
genome	675	90	1108645000	8.11802e-08
genome	676	87	1108645000	7.84742e-08
genome	677	84	1108645000	7.57682e-08
genome	678	88	1108645000	7.93762e-08
genome	679	105	1108645000	9.47102e-08
genome	680	92	1108645000	8.29842e-08
genome	681	103	1108645000	9.29062e-08
genome	682	89	1108645000	8.02782e-08
genome	683	90	1108645000	8.11802e-08
genome	684	89	1108645000	8.02782e-08
genome	685	94	1108645000	8.47882e-08
genome	686	104	1108645000	9.38082e-08
genome	687	97	1108645000	8.74942e-08
genome	688	98	1108645000	8.83962e-08
genome	689	75	1108645000	6.76501e-08
