feature	depth	Nsites	totalNsites	propsites
genome	204	2477	1108645000	2.23426e-06
genome	205	2488	1108645000	2.24418e-06
genome	206	2471	1108645000	2.22885e-06
genome	207	2382	1108645000	2.14857e-06
genome	208	2524	1108645000	2.27665e-06
genome	209	2343	1108645000	2.11339e-06
genome	210	2445	1108645000	2.20539e-06
genome	211	2230	1108645000	2.01146e-06
genome	212	2187	1108645000	1.97268e-06
genome	213	2164	1108645000	1.95193e-06
genome	214	2126	1108645000	1.91766e-06
genome	215	2100	1108645000	1.8942e-06
genome	216	2185	1108645000	1.97087e-06
genome	217	2101	1108645000	1.89511e-06
genome	218	1975	1108645000	1.78145e-06
genome	219	2061	1108645000	1.85903e-06
genome	220	2100	1108645000	1.8942e-06
genome	221	2053	1108645000	1.85181e-06
genome	222	2015	1108645000	1.81753e-06
genome	223	2019	1108645000	1.82114e-06
genome	224	2134	1108645000	1.92487e-06
genome	225	2030	1108645000	1.83106e-06
genome	226	2022	1108645000	1.82385e-06
genome	227	1983	1108645000	1.78867e-06
genome	228	2032	1108645000	1.83287e-06
genome	229	2023	1108645000	1.82475e-06
genome	230	1908	1108645000	1.72102e-06
genome	231	2091	1108645000	1.88609e-06
genome	232	1723	1108645000	1.55415e-06
genome	233	1713	1108645000	1.54513e-06
genome	234	1765	1108645000	1.59203e-06
genome	235	1796	1108645000	1.62e-06
genome	236	1780	1108645000	1.60556e-06
genome	237	1858	1108645000	1.67592e-06
genome	238	1905	1108645000	1.71831e-06
genome	239	1797	1108645000	1.6209e-06
genome	240	1774	1108645000	1.60015e-06
genome	241	1837	1108645000	1.65698e-06
genome	242	1713	1108645000	1.54513e-06
genome	243	1710	1108645000	1.54242e-06
genome	244	1758	1108645000	1.58572e-06
genome	245	1656	1108645000	1.49372e-06
genome	246	1698	1108645000	1.5316e-06
genome	247	1754	1108645000	1.58211e-06
genome	248	1699	1108645000	1.5325e-06
genome	249	1624	1108645000	1.46485e-06
genome	250	1593	1108645000	1.43689e-06
genome	251	1622	1108645000	1.46305e-06
genome	252	1588	1108645000	1.43238e-06
genome	253	1469	1108645000	1.32504e-06
genome	254	1488	1108645000	1.34218e-06
genome	255	1473	1108645000	1.32865e-06
genome	256	1371	1108645000	1.23664e-06
genome	257	1382	1108645000	1.24657e-06
genome	258	1459	1108645000	1.31602e-06
genome	259	1465	1108645000	1.32143e-06
genome	260	1282	1108645000	1.15637e-06
genome	261	1290	1108645000	1.16358e-06
genome	262	1266	1108645000	1.14193e-06
genome	263	1341	1108645000	1.20958e-06
genome	264	1320	1108645000	1.19064e-06
genome	265	1402	1108645000	1.26461e-06
genome	266	1363	1108645000	1.22943e-06
genome	267	1328	1108645000	1.19786e-06
genome	268	1436	1108645000	1.29527e-06
genome	269	1313	1108645000	1.18433e-06
genome	270	1309	1108645000	1.18072e-06
genome	271	1253	1108645000	1.13021e-06
genome	272	1271	1108645000	1.14644e-06
genome	273	1263	1108645000	1.13923e-06
genome	274	1266	1108645000	1.14193e-06
genome	275	1283	1108645000	1.15727e-06
genome	276	1219	1108645000	1.09954e-06
genome	277	1191	1108645000	1.07428e-06
genome	278	1302	1108645000	1.17441e-06
genome	279	1223	1108645000	1.10315e-06
genome	280	1213	1108645000	1.09413e-06
genome	281	1221	1108645000	1.10134e-06
genome	282	1190	1108645000	1.07338e-06
genome	283	1213	1108645000	1.09413e-06
genome	284	1039	1108645000	9.3718e-07
genome	285	1123	1108645000	1.01295e-06
genome	286	1154	1108645000	1.04091e-06
genome	287	1083	1108645000	9.76868e-07
genome	288	1147	1108645000	1.0346e-06
genome	289	1197	1108645000	1.0797e-06
genome	290	1104	1108645000	9.9581e-07
genome	291	1070	1108645000	9.65142e-07
genome	292	1077	1108645000	9.71456e-07
genome	293	1009	1108645000	9.1012e-07
genome	294	1048	1108645000	9.45298e-07
genome	295	1152	1108645000	1.03911e-06
genome	296	1020	1108645000	9.20042e-07
genome	297	1173	1108645000	1.05805e-06
genome	298	1143	1108645000	1.03099e-06
genome	299	997	1108645000	8.99296e-07
genome	300	973	1108645000	8.77648e-07
genome	301	1031	1108645000	9.29964e-07
genome	302	1000	1108645000	9.02002e-07
genome	303	906	1108645000	8.17214e-07
genome	304	1063	1108645000	9.58828e-07
genome	305	951	1108645000	8.57804e-07
genome	306	956	1108645000	8.62314e-07
genome	307	965	1108645000	8.70432e-07
genome	308	967	1108645000	8.72236e-07
genome	309	982	1108645000	8.85766e-07
genome	310	875	1108645000	7.89252e-07
genome	311	844	1108645000	7.6129e-07
genome	312	920	1108645000	8.29842e-07
genome	313	854	1108645000	7.7031e-07
genome	314	913	1108645000	8.23528e-07
genome	315	845	1108645000	7.62192e-07
genome	316	899	1108645000	8.109e-07
genome	317	907	1108645000	8.18116e-07
genome	318	907	1108645000	8.18116e-07
genome	319	836	1108645000	7.54074e-07
genome	320	857	1108645000	7.73016e-07
genome	321	929	1108645000	8.3796e-07
genome	322	846	1108645000	7.63094e-07
genome	323	881	1108645000	7.94664e-07
genome	324	933	1108645000	8.41568e-07
genome	325	923	1108645000	8.32548e-07
genome	326	974	1108645000	8.7855e-07
genome	327	890	1108645000	8.02782e-07
genome	328	855	1108645000	7.71212e-07
genome	329	860	1108645000	7.75722e-07
genome	330	912	1108645000	8.22626e-07
genome	331	808	1108645000	7.28818e-07
genome	332	897	1108645000	8.09096e-07
genome	333	799	1108645000	7.207e-07
genome	334	763	1108645000	6.88228e-07
genome	335	786	1108645000	7.08974e-07
genome	336	771	1108645000	6.95444e-07
genome	337	771	1108645000	6.95444e-07
genome	338	757	1108645000	6.82816e-07
genome	339	731	1108645000	6.59363e-07
genome	340	753	1108645000	6.79208e-07
genome	341	789	1108645000	7.1168e-07
genome	342	720	1108645000	6.49441e-07
genome	343	789	1108645000	7.1168e-07
genome	344	770	1108645000	6.94542e-07
genome	345	767	1108645000	6.91836e-07
genome	346	716	1108645000	6.45833e-07
genome	347	766	1108645000	6.90934e-07
genome	348	766	1108645000	6.90934e-07
genome	349	728	1108645000	6.56657e-07
genome	350	758	1108645000	6.83718e-07
genome	351	764	1108645000	6.8913e-07
genome	352	700	1108645000	6.31401e-07
genome	353	743	1108645000	6.70187e-07
genome	354	745	1108645000	6.71991e-07
genome	355	719	1108645000	6.48539e-07
genome	356	676	1108645000	6.09753e-07
genome	357	737	1108645000	6.64775e-07
genome	358	655	1108645000	5.90811e-07
genome	359	656	1108645000	5.91713e-07
genome	360	690	1108645000	6.22381e-07
genome	361	721	1108645000	6.50343e-07
genome	362	710	1108645000	6.40421e-07
genome	363	707	1108645000	6.37715e-07
genome	364	641	1108645000	5.78183e-07
genome	365	708	1108645000	6.38617e-07
genome	366	684	1108645000	6.16969e-07
genome	367	716	1108645000	6.45833e-07
genome	368	691	1108645000	6.23283e-07
genome	369	667	1108645000	6.01635e-07
genome	370	589	1108645000	5.31279e-07
genome	371	668	1108645000	6.02537e-07
genome	372	599	1108645000	5.40299e-07
genome	373	596	1108645000	5.37593e-07
genome	374	574	1108645000	5.17749e-07
genome	375	655	1108645000	5.90811e-07
genome	376	642	1108645000	5.79085e-07
genome	377	648	1108645000	5.84497e-07
genome	378	607	1108645000	5.47515e-07
genome	379	569	1108645000	5.13239e-07
genome	380	595	1108645000	5.36691e-07
genome	381	583	1108645000	5.25867e-07
genome	382	537	1108645000	4.84375e-07
genome	383	528	1108645000	4.76257e-07
genome	384	562	1108645000	5.06925e-07
genome	385	565	1108645000	5.09631e-07
genome	386	581	1108645000	5.24063e-07
genome	387	543	1108645000	4.89787e-07
genome	388	542	1108645000	4.88885e-07
genome	389	634	1108645000	5.71869e-07
genome	390	589	1108645000	5.31279e-07
genome	391	582	1108645000	5.24965e-07
genome	392	523	1108645000	4.71747e-07
genome	393	555	1108645000	5.00611e-07
genome	394	550	1108645000	4.96101e-07
genome	395	565	1108645000	5.09631e-07
genome	396	498	1108645000	4.49197e-07
genome	397	485	1108645000	4.37471e-07
genome	398	568	1108645000	5.12337e-07
genome	399	609	1108645000	5.49319e-07
genome	400	503	1108645000	4.53707e-07
genome	401	576	1108645000	5.19553e-07
genome	402	532	1108645000	4.79865e-07
genome	403	547	1108645000	4.93395e-07
genome	404	497	1108645000	4.48295e-07
genome	405	518	1108645000	4.67237e-07
genome	406	522	1108645000	4.70845e-07
genome	407	491	1108645000	4.42883e-07
genome	408	486	1108645000	4.38373e-07
genome	409	515	1108645000	4.64531e-07
genome	410	509	1108645000	4.59119e-07
genome	411	531	1108645000	4.78963e-07
genome	412	479	1108645000	4.32059e-07
genome	413	511	1108645000	4.60923e-07
genome	414	509	1108645000	4.59119e-07
genome	415	501	1108645000	4.51903e-07
genome	416	483	1108645000	4.35667e-07
genome	417	511	1108645000	4.60923e-07
genome	418	501	1108645000	4.51903e-07
genome	419	492	1108645000	4.43785e-07
genome	420	503	1108645000	4.53707e-07
genome	421	495	1108645000	4.46491e-07
genome	422	530	1108645000	4.78061e-07
genome	423	471	1108645000	4.24843e-07
genome	424	485	1108645000	4.37471e-07
genome	425	494	1108645000	4.45589e-07
genome	426	546	1108645000	4.92493e-07
genome	427	489	1108645000	4.41079e-07
genome	428	542	1108645000	4.88885e-07
genome	429	494	1108645000	4.45589e-07
genome	430	537	1108645000	4.84375e-07
genome	431	486	1108645000	4.38373e-07
genome	432	461	1108645000	4.15823e-07
genome	433	470	1108645000	4.23941e-07
genome	434	459	1108645000	4.14019e-07
genome	435	458	1108645000	4.13117e-07
genome	436	479	1108645000	4.32059e-07
genome	437	486	1108645000	4.38373e-07
genome	438	451	1108645000	4.06803e-07
genome	439	496	1108645000	4.47393e-07
genome	440	455	1108645000	4.10411e-07
genome	441	495	1108645000	4.46491e-07
genome	442	491	1108645000	4.42883e-07
genome	443	449	1108645000	4.04999e-07
genome	444	527	1108645000	4.75355e-07
genome	445	470	1108645000	4.23941e-07
genome	446	475	1108645000	4.28451e-07
genome	447	487	1108645000	4.39275e-07
genome	448	500	1108645000	4.51001e-07
genome	449	508	1108645000	4.58217e-07
genome	450	454	1108645000	4.09509e-07
genome	451	464	1108645000	4.18529e-07
genome	452	444	1108645000	4.00489e-07
genome	453	473	1108645000	4.26647e-07
genome	454	505	1108645000	4.55511e-07
genome	455	453	1108645000	4.08607e-07
genome	456	454	1108645000	4.09509e-07
genome	457	466	1108645000	4.20333e-07
genome	458	416	1108645000	3.75233e-07
genome	459	473	1108645000	4.26647e-07
genome	460	431	1108645000	3.88763e-07
genome	461	459	1108645000	4.14019e-07
genome	462	497	1108645000	4.48295e-07
genome	463	447	1108645000	4.03195e-07
genome	464	405	1108645000	3.65311e-07
genome	465	421	1108645000	3.79743e-07
genome	466	431	1108645000	3.88763e-07
genome	467	407	1108645000	3.67115e-07
genome	468	417	1108645000	3.76135e-07
genome	469	386	1108645000	3.48173e-07
genome	470	411	1108645000	3.70723e-07
genome	471	427	1108645000	3.85155e-07
genome	472	359	1108645000	3.23819e-07
genome	473	353	1108645000	3.18407e-07
genome	474	391	1108645000	3.52683e-07
genome	475	370	1108645000	3.33741e-07
genome	476	372	1108645000	3.35545e-07
genome	477	378	1108645000	3.40957e-07
genome	478	364	1108645000	3.28329e-07
genome	479	360	1108645000	3.24721e-07
genome	480	416	1108645000	3.75233e-07
genome	481	367	1108645000	3.31035e-07
genome	482	404	1108645000	3.64409e-07
genome	483	349	1108645000	3.14799e-07
genome	484	385	1108645000	3.47271e-07
genome	485	389	1108645000	3.50879e-07
genome	486	379	1108645000	3.41859e-07
genome	487	396	1108645000	3.57193e-07
genome	488	386	1108645000	3.48173e-07
genome	489	447	1108645000	4.03195e-07
genome	490	438	1108645000	3.95077e-07
genome	491	372	1108645000	3.35545e-07
genome	492	410	1108645000	3.69821e-07
genome	493	415	1108645000	3.74331e-07
genome	494	367	1108645000	3.31035e-07
genome	495	361	1108645000	3.25623e-07
genome	496	372	1108645000	3.35545e-07
genome	497	431	1108645000	3.88763e-07
genome	498	357	1108645000	3.22015e-07
genome	499	384	1108645000	3.46369e-07
genome	500	405	1108645000	3.65311e-07
genome	501	374	1108645000	3.37349e-07
genome	502	379	1108645000	3.41859e-07
genome	503	391	1108645000	3.52683e-07
genome	504	377	1108645000	3.40055e-07
genome	505	365	1108645000	3.29231e-07
genome	506	367	1108645000	3.31035e-07
genome	507	354	1108645000	3.19309e-07
genome	508	359	1108645000	3.23819e-07
genome	509	341	1108645000	3.07583e-07
genome	510	342	1108645000	3.08485e-07
genome	511	350	1108645000	3.15701e-07
genome	512	332	1108645000	2.99465e-07
genome	513	316	1108645000	2.85033e-07
genome	514	318	1108645000	2.86837e-07
genome	515	327	1108645000	2.94955e-07
genome	516	338	1108645000	3.04877e-07
genome	517	349	1108645000	3.14799e-07
genome	518	330	1108645000	2.97661e-07
genome	519	343	1108645000	3.09387e-07
genome	520	305	1108645000	2.75111e-07
genome	521	343	1108645000	3.09387e-07
genome	522	350	1108645000	3.15701e-07
genome	523	355	1108645000	3.20211e-07
genome	524	365	1108645000	3.29231e-07
genome	525	313	1108645000	2.82327e-07
genome	526	303	1108645000	2.73307e-07
genome	527	336	1108645000	3.03073e-07
genome	528	286	1108645000	2.57973e-07
genome	529	291	1108645000	2.62483e-07
genome	530	304	1108645000	2.74209e-07
genome	531	313	1108645000	2.82327e-07
genome	532	328	1108645000	2.95857e-07
genome	533	303	1108645000	2.73307e-07
genome	534	349	1108645000	3.14799e-07
genome	535	329	1108645000	2.96759e-07
genome	536	304	1108645000	2.74209e-07
genome	537	379	1108645000	3.41859e-07
genome	538	334	1108645000	3.01269e-07
genome	539	322	1108645000	2.90445e-07
genome	540	349	1108645000	3.14799e-07
genome	541	351	1108645000	3.16603e-07
genome	542	347	1108645000	3.12995e-07
genome	543	362	1108645000	3.26525e-07
genome	544	303	1108645000	2.73307e-07
genome	545	389	1108645000	3.50879e-07
genome	546	293	1108645000	2.64287e-07
genome	547	295	1108645000	2.66091e-07
genome	548	305	1108645000	2.75111e-07
genome	549	311	1108645000	2.80523e-07
genome	550	333	1108645000	3.00367e-07
genome	551	363	1108645000	3.27427e-07
genome	552	281	1108645000	2.53463e-07
genome	553	307	1108645000	2.76915e-07
genome	554	370	1108645000	3.33741e-07
genome	555	330	1108645000	2.97661e-07
genome	556	304	1108645000	2.74209e-07
genome	557	290	1108645000	2.61581e-07
genome	558	289	1108645000	2.60679e-07
genome	559	278	1108645000	2.50757e-07
genome	560	292	1108645000	2.63385e-07
genome	561	280	1108645000	2.52561e-07
genome	562	303	1108645000	2.73307e-07
genome	563	319	1108645000	2.87739e-07
genome	564	280	1108645000	2.52561e-07
genome	565	230	1108645000	2.0746e-07
genome	566	290	1108645000	2.61581e-07
genome	567	293	1108645000	2.64287e-07
genome	568	273	1108645000	2.46247e-07
genome	569	303	1108645000	2.73307e-07
genome	570	280	1108645000	2.52561e-07
genome	571	305	1108645000	2.75111e-07
genome	572	313	1108645000	2.82327e-07
genome	573	280	1108645000	2.52561e-07
genome	574	261	1108645000	2.35423e-07
genome	575	267	1108645000	2.40835e-07
genome	576	255	1108645000	2.30011e-07
genome	577	267	1108645000	2.40835e-07
genome	578	296	1108645000	2.66993e-07
genome	579	252	1108645000	2.27304e-07
genome	580	278	1108645000	2.50757e-07
genome	581	306	1108645000	2.76013e-07
genome	582	278	1108645000	2.50757e-07
genome	583	309	1108645000	2.78719e-07
genome	584	307	1108645000	2.76915e-07
genome	585	345	1108645000	3.11191e-07
genome	586	307	1108645000	2.76915e-07
genome	587	245	1108645000	2.2099e-07
genome	588	257	1108645000	2.31815e-07
genome	589	239	1108645000	2.15578e-07
genome	590	292	1108645000	2.63385e-07
genome	591	241	1108645000	2.17382e-07
genome	592	263	1108645000	2.37227e-07
genome	593	263	1108645000	2.37227e-07
genome	594	267	1108645000	2.40835e-07
genome	595	256	1108645000	2.30913e-07
genome	596	268	1108645000	2.41737e-07
genome	597	228	1108645000	2.05656e-07
genome	598	218	1108645000	1.96636e-07
genome	599	243	1108645000	2.19186e-07
genome	600	234	1108645000	2.11068e-07
genome	601	225	1108645000	2.0295e-07
genome	602	229	1108645000	2.06558e-07
genome	603	256	1108645000	2.30913e-07
genome	604	202	1108645000	1.82204e-07
genome	605	229	1108645000	2.06558e-07
genome	606	226	1108645000	2.03852e-07
genome	607	216	1108645000	1.94832e-07
genome	608	231	1108645000	2.08362e-07
genome	609	208	1108645000	1.87616e-07
genome	610	284	1108645000	2.56169e-07
genome	611	220	1108645000	1.9844e-07
genome	612	228	1108645000	2.05656e-07
genome	613	234	1108645000	2.11068e-07
genome	614	218	1108645000	1.96636e-07
genome	615	228	1108645000	2.05656e-07
genome	616	253	1108645000	2.28207e-07
genome	617	214	1108645000	1.93028e-07
genome	618	229	1108645000	2.06558e-07
genome	619	207	1108645000	1.86714e-07
genome	620	252	1108645000	2.27304e-07
genome	621	241	1108645000	2.17382e-07
genome	622	232	1108645000	2.09264e-07
genome	623	216	1108645000	1.94832e-07
genome	624	246	1108645000	2.21892e-07
genome	625	254	1108645000	2.29109e-07
genome	626	218	1108645000	1.96636e-07
genome	627	232	1108645000	2.09264e-07
genome	628	209	1108645000	1.88518e-07
genome	629	243	1108645000	2.19186e-07
genome	630	223	1108645000	2.01146e-07
genome	631	213	1108645000	1.92126e-07
genome	632	214	1108645000	1.93028e-07
genome	633	230	1108645000	2.0746e-07
genome	634	210	1108645000	1.8942e-07
genome	635	234	1108645000	2.11068e-07
genome	636	219	1108645000	1.97538e-07
genome	637	224	1108645000	2.02048e-07
genome	638	226	1108645000	2.03852e-07
genome	639	187	1108645000	1.68674e-07
genome	640	223	1108645000	2.01146e-07
genome	641	220	1108645000	1.9844e-07
genome	642	206	1108645000	1.85812e-07
genome	643	227	1108645000	2.04754e-07
genome	644	221	1108645000	1.99342e-07
genome	645	245	1108645000	2.2099e-07
genome	646	248	1108645000	2.23696e-07
genome	647	274	1108645000	2.47149e-07
genome	648	259	1108645000	2.33619e-07
genome	649	230	1108645000	2.0746e-07
genome	650	248	1108645000	2.23696e-07
genome	651	253	1108645000	2.28207e-07
genome	652	209	1108645000	1.88518e-07
genome	653	226	1108645000	2.03852e-07
genome	654	230	1108645000	2.0746e-07
genome	655	261	1108645000	2.35423e-07
genome	656	219	1108645000	1.97538e-07
genome	657	224	1108645000	2.02048e-07
genome	658	222	1108645000	2.00244e-07
genome	659	212	1108645000	1.91224e-07
genome	660	203	1108645000	1.83106e-07
genome	661	211	1108645000	1.90322e-07
genome	662	232	1108645000	2.09264e-07
genome	663	243	1108645000	2.19186e-07
genome	664	239	1108645000	2.15578e-07
genome	665	229	1108645000	2.06558e-07
genome	666	221	1108645000	1.99342e-07
genome	667	204	1108645000	1.84008e-07
genome	668	225	1108645000	2.0295e-07
genome	669	223	1108645000	2.01146e-07
genome	670	238	1108645000	2.14676e-07
genome	671	187	1108645000	1.68674e-07
genome	672	225	1108645000	2.0295e-07
genome	673	223	1108645000	2.01146e-07
genome	674	216	1108645000	1.94832e-07
genome	675	214	1108645000	1.93028e-07
genome	676	198	1108645000	1.78596e-07
genome	677	233	1108645000	2.10166e-07
genome	678	188	1108645000	1.69576e-07
genome	679	199	1108645000	1.79498e-07
genome	680	203	1108645000	1.83106e-07
genome	681	234	1108645000	2.11068e-07
genome	682	179	1108645000	1.61458e-07
genome	683	216	1108645000	1.94832e-07
genome	684	226	1108645000	2.03852e-07
genome	685	208	1108645000	1.87616e-07
