contig,lg,Tce_F_CC22B,Tce_F_CC22C,Tce_F_CC24B,Tce_F_CC24C,Tce_F_CC25B,Tce_M_05_HM15,Tce_M_06_HM16,Tce_M_07_HM33,Tce_M_08_HM61
lgNA_ordNA_scaf1295,lgNA,23.90352504638218923933209647,17.71799628942486085343228200,20.87569573283858998144712430,18.60296846011131725417439703,18.82096474953617810760667904,57.00463821892393320964749536,54.70500927643784786641929499,27.54267161410018552875695733,49.39703153988868274582560297
lgNA_ordNA_scaf1296,lgNA,3.362654811051127342013337567,3.389012384884090187361067005,3.473483645601778342330898698,2.140679580819307716735471578,2.435376309939663385201651318,8.122261035249285487456335345,5.614798348682121308351857733,4.148936170212765957446808511,7.963798031120990790727214989
lgNA_ordNA_scaf1297,lgNA,16.56390243902439024390243902,9.080975609756097560975609756,10.43317073170731707317073171,7.049756097560975609756097561,10.09463414634146341463414634,22.74634146341463414634146341,21.03804878048780487804878049,15.32195121951219512195121951,18.62829268292682926829268293
lgNA_ordNA_scaf1298,lgNA,34.56932907348242811501597444,25.44472843450479233226837061,26.47412140575079872204472843,23.80063897763578274760383387,23.53290734824281150159744409,50.87220447284345047923322684,42.92140575079872204472843450,50.52779552715654952076677316,44.13290734824281150159744409
lgNA_ordNA_scaf1299,lgNA,0.197265625,0,0.1822916666666666666666666667,0,0,0,0.197265625,0.05794270833333333333333333333,0.1966145833333333333333333333
lgNA_ordNA_scaf13,lgNA,19.02962962962962962962962963,14.45299145299145299145299145,12.94358974358974358974358974,11.14871794871794871794871795,14.13903133903133903133903134,33.36809116809116809116809117,25.65527065527065527065527066,21.96581196581196581196581197,27.55669515669515669515669516
lgNA_ordNA_scaf130,lgNA,14.59041095890410958904109589,10.32465753424657534246575342,11.27465753424657534246575342,8.025342465753424657534246575,11.18561643835616438356164384,21.47808219178082191780821918,19.32397260273972602739726027,17.72191780821917808219178082,18.51506849315068493150684932
lgNA_ordNA_scaf1301,lgNA,0.3877708978328173374613003096,0,0,0.1509287925696594427244582043,0.2345201238390092879256965944,0.07507739938080495356037151703,0,0.6191950464396284829721362229,0.2314241486068111455108359133
lgNA_ordNA_scaf1302,lgNA,13.09493087557603686635944700,7.323502304147465437788018433,7.945161290322580645161290323,6.723041474654377880184331797,11.74700460829493087557603687,15.44009216589861751152073733,13.86543778801843317972350230,12.20783410138248847926267281,11.56774193548387096774193548
lgNA_ordNA_scaf1303,lgNA,2.206776715899218071242397915,1.635968722849695916594265856,2.779322328410078192875760209,1.135534317984361424847958297,0.9591659426585577758470894874,3.462206776715899218071242398,2.727193744569939183318853171,2.936576889661164205039096438,2.644656820156385751520417029
lgNA_ordNA_scaf1304,lgNA,3.884651162790697674418604651,3.181395348837209302325581395,3.285581395348837209302325581,2.698604651162790697674418605,3.170232558139534883720930233,7.594418604651162790697674419,5.282790697674418604651162791,8.387906976744186046511627907,4.869767441860465116279069767
lgNA_ordNA_scaf1305,lgNA,14.65328467153284671532846715,10.90328467153284671532846715,13.38686131386861313868613139,10.42883211678832116788321168,9.463503649635036496350364964,22.03010948905109489051094891,21,17.47992700729927007299270073,21.90510948905109489051094891
lgNA_ordNA_scaf1306,lgNA,2.985727029438001784121320250,1.522747546833184656556645852,2.660124888492417484388938448,1.851917930419268510258697591,2.205173951828724353256021409,3.635147190008920606601248885,4.606601248884924174843889384,2.768064228367528991971454059,3.247100802854594112399643176
lgNA_ordNA_scaf1307,lgNA,0.3697478991596638655462184874,0.1811391223155929038281979458,0.2791783380018674136321195145,0.6591970121381886087768440710,0.2819794584500466853408029879,0.3492063492063492063492063492,0.3772175536881419234360410831,1.026143790849673202614379085,0.7460317460317460317460317460
lgNA_ordNA_scaf1308,lgNA,17.55818124274712522417976580,14.29254140732144741006435278,16.18050427260259521046523895,12.12047684354889756303407532,14.19886063930794387593628020,29.57843654393923409642367338,28.68182297710728979850195168,24.25625065935225234729401836,25.20814431902099377571473784
lgNA_ordNA_scaf1309,lgNA,0.9534690486082260074781886165,0.3194848358953053593685085168,0.4067303697548815953469048608,0.1653510594100540091400083091,0.4470294972995429995845450769,1.082675529705027004570004155,0.6522642293311175737432488575,1.378894889904445367677606980,1.262567511425010386373078521
lgNA_ordNA_scaf131,lgNA,2.976370035193564605329311212,0.5887380593262946204122674711,1.662644544997486173956762192,1.189039718451483157365510307,2.302664655605832076420311714,1.918552036199095022624434389,2.213172448466566113624937154,2.129713423831070889894419306,2.692810457516339869281045752
lgNA_ordNA_scaf1310,lgNA,2.166666666666666666666666667,2.570788530465949820788530466,2.497311827956989247311827957,1.545698924731182795698924731,1.559139784946236559139784946,3.161290322580645161290322581,3.090501792114695340501792115,3.799283154121863799283154122,3.990143369175627240143369176
lgNA_ordNA_scaf1311,lgNA,6.614800759013282732447817837,5.085388994307400379506641366,5.266603415559772296015180266,5.490512333965844402277039848,4.740037950664136622390891841,7.350094876660341555977229602,11.87286527514231499051233397,7.118595825426944971537001898,9.718216318785578747628083491
lgNA_ordNA_scaf1312,lgNA,0,0.4464627151051625239005736138,0,0.05544933078393881453154875717,0,0,0,0,0
lgNA_ordNA_scaf1313,lgNA,0,0,0,0,0,0,0.07332123411978221415607985481,0,0
lgNA_ordNA_scaf1315,lgNA,2.838490566037735849056603774,1.299622641509433962264150943,1.004528301886792452830188679,1.799245283018867924528301887,0.8528301886792452830188679245,4.351698113207547169811320755,3.819622641509433962264150943,1.580377358490566037735849057,5.214339622641509433962264151
lgNA_ordNA_scaf1316,lgNA,211.7198142414860681114551084,150.2358101135190918472652219,161.2125902992776057791537668,136.1480908152734778121775026,161.5092879256965944272445820,284.3503611971104231166150671,273.1847265221878224974200206,264.3673890608875128998968008,261.6563467492260061919504644
lgNA_ordNA_scaf1317,lgNA,124.4246877296105804555473916,121.8273328434974283614988979,114.9155033063923585598824394,105.8442321822189566495224100,79.26451138868479059515062454,217.9250551065393093313739897,219.5238795003673769287288758,211.2351212343864805290227774,208.6142542248346803820720059
lgNA_ordNA_scaf1318,lgNA,7.228219696969696969696969697,2.740530303030303030303030303,3.087121212121212121212121212,3.510416666666666666666666667,5.865530303030303030303030303,8.162878787878787878787878788,6.135416666666666666666666667,6.715909090909090909090909091,6.512310606060606060606060606
lgNA_ordNA_scaf1319,lgNA,21.11362281800985489707275009,15.53285493148214618423389091,16.77453622981425715925462573,13.97839964545663052375819194,15.47618156284715081569257196,18.07426617934982813139601912,17.60492685011209522495401627,15.19499235110196954089464660,16.02024889386450546505219468
lgNA_ordNA_scaf132,lgNA,15.01960049873520341931213538,11.11427296003448045850800183,12.24372861005782660228946140,10.13419927857850204984273422,11.30003129922572898975335184,16.10993211659731237140379593,15.42862237227606943297091224,13.41441457620335260886742982,14.63498689024233810347216165
lgNA_ordNA_scaf1320,lgNA,8.858968629904370363750111717,6.372508713915452676736080079,6.969434265796764679596031817,7.179908839038341227991777639,6.297256233801054607203503441,21.11761551523818035570649745,14.47993565108588792564125480,15.69371704352489051747251765,14.49039234962910000893734918
lgNA_ordNA_scaf1321,lgNA,3.121495327102803738317757009,2.742631200575125808770668584,2.939611790079079798705966930,1.870596693026599568655643422,2.295470884255930984902947520,7.417685118619698058950395399,8.128684399712437095614665708,4.881380301941049604601006470,4.043853342918763479511143063
lgNA_ordNA_scaf1322,lgNA,20.67682437850842020850040096,14.81796311146752205292702486,12.87890938251804330392943063,14.71291098636728147554129912,15.52927024859663191659983962,28.17481956696070569366479551,30.87971130713712910986367281,30.96230954290296712109061748,29.03608660785886126704089816
lgNA_ordNA_scaf1323,lgNA,24.65517241379310344827586207,12.48946360153256704980842912,14.30651340996168582375478927,10.50862068965517241379310345,13.04693486590038314176245211,31.94061302681992337164750958,29.29597701149425287356321839,24.64176245210727969348659004,28.78160919540229885057471264
lgNA_ordNA_scaf1324,lgNA,2.006591337099811676082862524,0.5922787193973634651600753296,1.477401129943502824858757062,0.6148775894538606403013182674,0.4048964218455743879472693032,2.436911487758945386064030132,2.573446327683615819209039548,1.816384180790960451977401130,2.763653483992467043314500942
lgNA_ordNA_scaf1325,lgNA,1.288490284005979073243647235,0.6681614349775784753363228700,0.6711509715994020926756352765,0.8288490284005979073243647235,0.5044843049327354260089686099,0.8228699551569506726457399103,1.741405082212257100149476831,1.038863976083707025411061286,1.054559043348281016442451420
lgNA_ordNA_scaf1326,lgNA,0,0,0,0,0,0,0,0.1523625843780135004821600771,0
lgNA_ordNA_scaf1327,lgNA,6.014310645724258289703315881,3.890401396160558464223385689,6.452006980802792321116928447,6.218499127399650959860383944,3.205235602094240837696335079,10.35636998254799301919720768,17.63315881326352530541012216,9.318324607329842931937172775,9.121116928446771378708551483
lgNA_ordNA_scaf1328,lgNA,0,0,0,0,0,0,0,0,0
lgNA_ordNA_scaf1329,lgNA,0.1005976095617529880478087649,0.5338645418326693227091633466,0.08964143426294820717131474104,0,0,0.1005976095617529880478087649,0.4611553784860557768924302789,0.07768924302788844621513944223,0.09163346613545816733067729084
lgNA_ordNA_scaf1330,lgNA,85.11561691113028472821397757,72.66695427092320966350301984,77.10526315789473684210526316,59,65.37100949094046591889559965,137.5556514236410698878343399,129.5504745470232959447799827,135.6151855047454702329594478,118.2588438308886971527178602
lgNA_ordNA_scaf1331,lgNA,18.04,12.13523809523809523809523810,12.35619047619047619047619048,10.76698412698412698412698413,11.35809523809523809523809524,17.30857142857142857142857143,23.73079365079365079365079365,19.31301587301587301587301587,23.05142857142857142857142857
lgNA_ordNA_scaf1332,lgNA,8.886252045826513911620294599,6.316693944353518821603927987,3.403436988543371522094926350,3.859247135842880523731587561,4.363338788870703764320785597,10.84288052373158756137479542,8.027004909983633387888707038,11.73404255319148936170212766,8.403436988543371522094926350
lgNA_ordNA_scaf1333,lgNA,0,0.1175785797438882421420256112,0,0,0,0,0,0,0
lgNA_ordNA_scaf1334,lgNA,0,0,0.08163265306122448979591836735,0,0,0.01465201465201465201465201465,0,9.586603872318158032443746729,12.79277864992150706436420722
lgNA_ordNA_scaf1335,lgNA,68.34426838654882288929585689,47.62573984128248002760304695,44.29856411073068450248162009,44.92621493218674522918491387,36.63356955171590094752766940,91.70692995726836000743158956,61.71083154178942060142792685,76.11964859197919154922101017,94.05486105581654590333625289
lgNA_ordNA_scaf1336,lgNA,26.19132149901380670611439842,41.20414201183431952662721893,20.16666666666666666666666667,15.04635108481262327416173570,14.95364891518737672583826430,16.31952662721893491124260355,30.38757396449704142011834320,49.77218934911242603550295858,31.61341222879684418145956607
lgNA_ordNA_scaf1337,lgNA,15.89058093626621545403271292,11.27016356457980823463056966,11.48561759729272419627749577,8.990975747320924985899605189,14.62323745064861816130851664,26.42244782853919909757473209,25.26001128031584884376762549,18.95769881556683587140439932,21.68189509306260575296108291
lgNA_ordNA_scaf1338,lgNA,5.017769765645119752768477981,3.551120267834148853978882307,3.796033994334277620396600567,3.355910378573268091681689415,3.725469997424671645634818439,6.994849343291269636878702035,6.762812258562966778264228689,5.702549575070821529745042493,6.374195209889260880762297193
lgNA_ordNA_scaf134,lgNA,2.076366030283080974325213957,0.8489137590520078999341672153,1.097432521395655036208031600,1.131994733377221856484529296,1.971691902567478604344963792,2.359776168531928900592495063,2.182685977616853192890059250,2.587557603686635944700460829,1.356813693219223173140223831
lgNA_ordNA_scaf1340,lgNA,6.554675118858954041204437401,3.812995245641838351822503962,2.561014263074484944532488114,5.152139461172741679873217116,4.647385103011093502377179081,4.017432646592709984152139461,2.770998415213946117274167987,1.434231378763866877971473851,4.106180665610142630744849445
lgNA_ordNA_scaf1341,lgNA,19.57736013986013986013986014,17.08697552447552447552447552,8.315559440559440559440559441,12.26442307692307692307692308,14.84484265734265734265734266,30.39641608391608391608391608,32.45410839160839160839160839,1.704982517482517482517482517,25.12325174825174825174825175
lgNA_ordNA_scaf1342,lgNA,10.40013917884481558803061935,6.698677800974251913709116214,7.505219206680584551148225470,6.748086290883785664578983994,7.285316631871955462769659012,14.65483646485734168406402227,15.32915796798886569241475296,15.28531663187195546276965901,14.05497564370215727209464161
lgNA_ordNA_scaf1343,lgNA,0.2001982160555004955401387512,0.2874132804757185332011892963,0.5976214073339940535183349851,0.2001982160555004955401387512,0.3944499504459861248761149653,1.484638255698711595639246779,0.6987115956392467789890981169,0.5956392467789890981169474727,0.6987115956392467789890981169
lgNA_ordNA_scaf1345,lgNA,11.33998186763372620126926564,12.20036264732547597461468722,11.24750679963735267452402539,7.762466001813236627379873073,7.335448776065276518585675431,20.58476881233000906618313690,17.25566636446056210335448776,16.75883952855847688123300091,19.93109700815956482320942883
lgNA_ordNA_scaf1346,lgNA,18.73883626522327469553450609,15.07510148849797023004059540,12.16035182679296346414073072,8.973612990527740189445196211,12.71786197564276048714479026,25.35723951285520974289580514,27.65290933694181326116373478,22.94451962110960757780784844,21.33964817320703653585926928
lgNA_ordNA_scaf1347,lgNA,5.193612774451097804391217565,0.8815701929474384564204923486,6.554224883566200931470392548,2.474384564204923486360612109,2.380572188955422488356620093,0,7.658017298735861610113107119,10.56154357950765136393878909,4.874251497005988023952095808
lgNA_ordNA_scaf1348,lgNA,17.29054640069384215091066782,16.02948829141370338248048569,13.07979184735472679965307892,13.03295750216825672159583695,11.88291413703382480485689506,27.23590633130962705984388552,29.96183868169991326973113617,23.62445793581960104076322637,23.71118820468343451864700781
lgNA_ordNA_scaf1349,lgNA,2.687130177514792899408284024,0.7433431952662721893491124260,2.567307692307692307692307692,1.288461538461538461538461538,1.906804733727810650887573964,4.192307692307692307692307692,2.752958579881656804733727811,0.8572485207100591715976331361,3.633875739644970414201183432
lgNA_ordNA_scaf135,lgNA,2.922619047619047619047619048,1.323129251700680272108843537,0.4957482993197278911564625850,0.3996598639455782312925170068,0.5518707482993197278911564626,0.7023809523809523809523809524,2.795918367346938775510204082,0.06632653061224489795918367347,2.398809523809523809523809524
lgNA_ordNA_scaf1350,lgNA,18.88547239534498924493960620,14.20889636534112845402901109,16.84101814571727979703270641,14.20550438475539131873586675,16.38398323313661684407920137,34.25974849704925266118802052,31.60534443770338094975456401,30.73741106392366664828194804,29.44878936627874910374496718
lgNA_ordNA_scaf1351,lgNA,16.86833066178154339363407373,13.63590565605678955804900389,14.44675978932905885046942981,11.76391115182047171971605221,11.98740554156171284634760705,25.89901534234027936798717655,26.63247080375543851614380582,23.82711243416533089077169682,20.21776963590565605678955805
lgNA_ordNA_scaf1352,lgNA,14.49950149551345962113659023,15.65902293120638085742771685,9.551345962113659022931206381,16.03688933200398803589232303,13.27318045862412761714855434,33.07976071784646061814556331,46.23030907278165503489531406,38.45164506480558325024925224,32.14456630109670987038883350
lgNA_ordNA_scaf1353,lgNA,2.436553030303030303030303030,1.277462121212121212121212121,1.810606060606060606060606061,1.824810606060606060606060606,1.283143939393939393939393939,4.600378787878787878787878788,4.404356060606060606060606061,3.737689393939393939393939394,3.917613636363636363636363636
lgNA_ordNA_scaf1354,lgNA,16.59353146853146853146853147,8.454545454545454545454545455,20.47639860139860139860139860,8.826923076923076923076923077,17.12849650349650349650349650,18.57342657342657342657342657,38.17045454545454545454545455,13.45541958041958041958041958,30.91695804195804195804195804
lgNA_ordNA_scaf1355,lgNA,22.88230383973288814691151920,14.16360601001669449081803005,15.34140233722871452420701169,13.82637729549248747913188648,15.40066777963272120200333890,26.77712854757929883138564274,30.98080133555926544240400668,26.85475792988313856427378965,26.74373956594323873121869783
lgNA_ordNA_scaf1356,lgNA,13.14117647058823529411764706,9.372794117647058823529411765,10.83308823529411764705882353,7.440441176470588235294117647,9.042647058823529411764705882,20.04485294117647058823529412,18.79338235294117647058823529,16.11323529411764705882352941,15.35
lgNA_ordNA_scaf1357,lgNA,0,0,0,0,0,0,0,0,0
lgNA_ordNA_scaf1358,lgNA,233.7323187108325872873769024,147.2694717994628469113697404,192.0188003581020590868397493,145.5774395702775290957923008,164.2175470008952551477170994,405.6159355416293643688451209,341.9883616830796777081468218,286.5774395702775290957923008,312.8692927484333034914950761
lgNA_ordNA_scaf1359,lgNA,7.901080631753948462177888612,4.587697423108894430590191189,6.339152119700748129675810474,2.852867830423940149625935162,7.829592684954280964256026600,9.496259351620947630922693267,7.587697423108894430590191189,6.763092269326683291770573566,6.780548628428927680798004988
lgNA_ordNA_scaf136,lgNA,8.243562978427279053583855254,6.140570633263743910925539318,5.635351426583159359777313848,5.440501043841336116910229645,5.189283228949199721642310369,14.02226861517049408489909534,12.55114822546972860125260960,8.162839248434237995824634656,11.68684759916492693110647182
lgNA_ordNA_scaf1360,lgNA,6.558823529411764705882352941,2.400519031141868512110726644,5.017301038062283737024221453,2.901384083044982698961937716,6.437716262975778546712802768,10.45242214532871972318339100,5.639273356401384083044982699,5.843425605536332179930795848,8.146193771626297577854671280
lgNA_ordNA_scaf1361,lgNA,2.413793103448275862068965517,3.051034482758620689655172414,2.904137931034482758620689655,3.062068965517241379310344828,2.775862068965517241379310345,5.433103448275862068965517241,5.751034482758620689655172414,4.828965517241379310344827586,5.56
lgNA_ordNA_scaf1363,lgNA,13.06850308082638637187386734,9.724900326205146792316056542,11.48640811888365349764407394,8.720913374411018484958318231,10.79847770931496919173613628,22.71692642261689017760057992,22.42297934034070315331641899,17.96629213483146067415730337,18.50525552736498731424429141
lgNA_ordNA_scaf1364,lgNA,2.140977443609022556390977444,1.262531328320802005012531328,1.605263157894736842105263158,1.325814536340852130325814536,1.859649122807017543859649123,1.835213032581453634085213033,1.557644110275689223057644110,0.9304511278195488721804511278,1.161654135338345864661654135
lgNA_ordNA_scaf1365,lgNA,9.754698318496538081107814045,5.616221562809099901088031652,5.818001978239366963402571711,6.316518298714144411473788328,6.237388724035608308605341246,20.83086053412462908011869436,15.56379821958456973293768546,17.28486646884272997032640950,9.920870425321463897131552918
lgNA_ordNA_scaf1366,lgNA,14.59756097560975609756097561,10.53337612323491655969191271,10.08279845956354300385109114,8.716302952503209242618741977,11.00962772785622593068035944,22.96726572528883183568677792,24.48331193838254172015404365,17.35109114249037227214377407,16.29075738125802310654685494
lgNA_ordNA_scaf1367,lgNA,7.886917960088691796008869180,5.948263118994826311899482631,4.072431633407243163340724316,5.046563192904656319290465632,4.906873614190687361419068736,9.498152254249815225424981523,8.308203991130820399113082040,8.963784183296378418329637842,9.135994087213599408721359941
lgNA_ordNA_scaf1368,lgNA,6.867901234567901234567901235,6.029012345679012345679012346,4.145679012345679012345679012,3.630246913580246913580246914,5.143209876543209876543209877,14.72716049382716049382716049,11.19197530864197530864197531,5.104320987654320987654320988,5.362345679012345679012345679
lgNA_ordNA_scaf1369,lgNA,20.71653543307086614173228346,12.37357830271216097987751531,17.93088363954505686789151356,13.13735783027121609798775153,18.03762029746281714785651794,27.06736657917760279965004374,29.16272965879265091863517060,26.97900262467191601049868766,26.87576552930883639545056868
lgNA_ordNA_scaf137,lgNA,38.06843267108167770419426049,26.85945548197203826342899191,29.91832229580573951434878587,28.19058130978660779985283297,37.61221486387049300956585725,58.57027225901398086828550405,45.46799116997792494481236203,52.87490802060338484179543782,42.32082413539367181751287712
lgNA_ordNA_scaf1370,lgNA,10.67744252873563218390804598,6.004310344827586206896551724,8.765086206896551724137931034,5.275862068965517241379310345,9.950431034482758620689655172,13.29166666666666666666666667,15.21264367816091954022988506,13.52227011494252873563218391,12.82902298850574712643678161
lgNA_ordNA_scaf1371,lgNA,30.23021582733812949640287770,18.59516023544800523217789405,20.78809679529103989535644212,16.19686069326357096141268803,20.36690647482014388489208633,43.97580117724002616088947024,37.43492478744277305428384565,32.40876389797253106605624591,33.32962720732504905166775670
lgNA_ordNA_scaf1372,lgNA,15.27144899904671115347950429,12.10247855100095328884652050,11.95924690181124880838894185,9.828646329837940896091515729,12.62917063870352716873212583,25.34532888465204957102001907,24.01501429933269780743565300,20.99642516682554814108674929,22.48856053384175405147759771
lgNA_ordNA_scaf1373,lgNA,0.4068348250610252237591537836,0.2465419039869812855980471928,0.4930838079739625711960943857,0.07648494711147274206672091131,0.1643612693246541903986981286,1.151342554922701383238405207,0.3181448331977217249796582587,0.2465419039869812855980471928,0.7388120423108218063466232710
lgNA_ordNA_scaf1374,lgNA,17.44716242661448140900195695,11.22700587084148727984344423,12.71722113502935420743639922,9.730919765166340508806262231,11.94422700587084148727984344,26.62426614481409001956947162,23.42661448140900195694716243,18.30626223091976516634050881,24.36203522504892367906066536
lgNA_ordNA_scaf1375,lgNA,9.750472589792060491493383743,7.137366099558916194076874606,7.653434152488972904851921865,5.651543793320730938878386894,7.253308128544423440453686200,6.843730308758664146187775677,6.797101449275362318840579710,6.255828607435412728418399496,5.882797731568998109640831758
lgNA_ordNA_scaf1376,lgNA,8.870008040739748056821227553,6.793352988474939694451889574,8.780487804878048780487804878,5.988206915036183328866255696,6.363173411953899758777807558,14.68239077995175556151165907,15.62824979898150629857946931,11.07558295363173411953899759,15.77834360761190029482712410
lgNA_ordNA_scaf1377,lgNA,13.26502057613168724279835391,10.23045267489711934156378601,10.32427983539094650205761317,8.460905349794238683127572016,8.472427983539094650205761317,19.24444444444444444444444444,21.53415637860082304526748971,14.61399176954732510288065844,15.71687242798353909465020576
lgNA_ordNA_scaf1379,lgNA,2.146461107217939733707077786,0.5648213034337771548703573931,0.4190609670637701471618780659,0.5550105115627189908899789769,1.093202522775052557813594954,1.540294323756131744919411352,0.8871758934828311142256482130,1.002102312543798177995795375,0.5550105115627189908899789769
lgNA_ordNA_scaf138,lgNA,14.03698296836982968369829684,9.772262773722627737226277372,9.581508515815085158150851582,8.311192214111922141119221411,10.31021897810218978102189781,19.60024330900243309002433090,20.19002433090024330900243309,17.79927007299270072992700730,19.10559610705596107055961071
lgNA_ordNA_scaf1380,lgNA,8.654947916666666666666666667,5.552083333333333333333333333,4.639322916666666666666666667,4.936197916666666666666666667,6.278645833333333333333333333,9.482421875,7.857421875,7.985026041666666666666666667,8.024088541666666666666666667
lgNA_ordNA_scaf1381,lgNA,0.3679149797570850202429149798,0.2894736842105263157894736842,0.1816801619433198380566801619,0.5217611336032388663967611336,0.4498987854251012145748987854,0.2909919028340080971659919028,0.7231781376518218623481781377,1.025809716599190283400809717,1.063765182186234817813765182
lgNA_ordNA_scaf1382,lgNA,1.032323232323232323232323232,1,1.479124579124579124579124579,0.8289562289562289562289562290,1.307070707070707070707070707,1.176094276094276094276094276,1.077104377104377104377104377,1.049831649831649831649831650,1.692592592592592592592592593
lgNA_ordNA_scaf1383,lgNA,13.82753010087862024080702896,8.006833712984054669703872437,10.69280833062154246664497234,7.779694109990237552879921900,10.73836641718190693133745526,20.56557110315652456882525220,18.96941099902375528799219004,18.59160429547673283436381386,18.12105434428896843475431175
lgNA_ordNA_scaf1384,lgNA,0.06909788867562380038387715931,0.3387715930902111324376199616,0.4318618042226487523992322457,0,0,0.6794625719769673704414587332,0.08253358925143953934740882917,0.3637236084452975047984644914,0.08061420345489443378119001919
lgNA_ordNA_scaf1385,lgNA,9.649244060475161987041036717,6.483801295896328293736501080,7.485529157667386609071274298,5.303671706263498920086393089,7.342980561555075593952483801,12.02634989200863930885529158,12.49632829373650107991360691,11.62246220302375809935205184,11.93736501079913606911447084
lgNA_ordNA_scaf1386,lgNA,4.729104919976289270895080024,2.580320094842916419679905157,2.788974510966212211025489034,2.184943687018375815056312982,3.128630705394190871369294606,1.713100177830468286899822170,3.023710729104919976289270895,6.145228215767634854771784232,4.744516893894487255483106106
lgNA_ordNA_scaf1387,lgNA,0.6630154639175257731958762887,0.7119845360824742268041237113,0.7126288659793814432989690722,1.061211340206185567010309278,0.2570876288659793814432989691,0.8298969072164948453608247423,0.9355670103092783505154639175,1.022551546391752577319587629,1.445876288659793814432989691
lgNA_ordNA_scaf1388,lgNA,5.450992953235105701473414478,3.398462524023062139654067905,3.527226137091607943625880846,3.746316463805253042921204356,3.666239590006406149903907751,10.13773222293401665598975016,5.917360666239590006406149904,5.647021140294682895579756566,5.505445227418321588725176169
lgNA_ordNA_scaf1389,lgNA,22.10850439882697947214076246,16.89345063538611925708699902,17.10557184750733137829912023,10.58064516129032258064516129,15.12218963831867057673509286,32.98631476050830889540566960,28.11241446725317693059628543,25.85337243401759530791788856,32.57478005865102639296187683
lgNA_ordNA_scaf139,lgNA,19.70747554387501825083953862,12.07329537158709300627828880,12.03533362534676595123375675,15.64936487078405606657906264,14.43915170097824499926996642,34.04606511899547379179442254,32.18513651627974886844794861,21.12837640531464447364578771,20.30971674697036063658928311
lgNA_ordNA_scaf1390,lgNA,6.221611721611721611721611722,4.140109890109890109890109890,4.958791208791208791208791209,2.742673992673992673992673993,4.282051282051282051282051282,10.16758241758241758241758242,9.415750915750915750915750916,6.543040293040293040293040293,9.412087912087912087912087912
lgNA_ordNA_scaf1391,lgNA,21.55641025641025641025641026,13.23205128205128205128205128,14.44423076923076923076923077,13.55641025641025641025641026,16.75320512820512820512820513,28.97115384615384615384615385,30.20128205128205128205128205,21.99935897435897435897435897,26.85128205128205128205128205
lgNA_ordNA_scaf1392,lgNA,104.6730007917656373713380839,69.00870942201108471892319873,79.02533650039588281868566904,63.52494061757719714964370546,69.41884402216943784639746635,157.1939825811559778305621536,115.8725257323832145684877276,131.5621536025336500395882819,144.9319081551860649247822644
lgNA_ordNA_scaf1393,lgNA,9.112333071484681853888452474,4.991358994501178318931657502,5.527886881382560879811468971,6.848389630793401413982717989,6.807541241162608012568735271,10.87666928515318146111547526,13.42969363707776904948939513,9.276512175962293794186959937,13.39277297721916732128829537
lgNA_ordNA_scaf1394,lgNA,38.74901960784313725490196078,33.34411764705882352941176471,36.65980392156862745098039216,36.80196078431372549019607843,33.81176470588235294117647059,55.25588235294117647058823529,60.86568627450980392156862745,66.51568627450980392156862745,53.14509803921568627450980392
lgNA_ordNA_scaf1395,lgNA,0,0.05571635311143270622286541245,0.1382054992764109985528219971,0.06946454413892908827785817656,0.2015195369030390738060781476,0.3039073806078147612156295224,0.2141823444283646888567293777,0.2159913169319826338639652677,0
lgNA_ordNA_scaf1396,lgNA,10.50931470392548236859614105,7.462075848303393213572854291,9.172322022621423819028609448,7.631403858948769128409846973,7.560878243512974051896207585,16.23353293413173652694610778,15.79740518962075848303393214,16.55921490352628077178975383,15.88656021290751829673985363
lgNA_ordNA_scaf1397,lgNA,7.004350978970268310369833212,4.560551124002900652646845540,7.197969543147208121827411168,5.194343727338651196519216824,5.490935460478607686729514141,5.294416243654822335025380711,5.735315445975344452501812908,5.517766497461928934010152284,5.310369833212472806381435823
lgNA_ordNA_scaf1398,lgNA,79.44971381847914963205233034,42.29026982829108748977923140,57.60834014717906786590351594,43.59443990188062142273098937,63.80294358135731807031888798,99.56500408830744071954210957,86.34096484055600981193785773,74.72608340147179067865903516,78.05805396565821749795584628
lgNA_ordNA_scaf1399,lgNA,23.57757496740547588005215124,18.81812255541069100391134289,18.48305084745762711864406780,15.61799217731421121251629726,14.31029986962190352020860495,37.42633637548891786179921773,31.80247718383311603650586701,30.32203389830508474576271186,33.48761408083441981747066493
lgNA_ordNA_scaf14,lgNA,14.18678354686446392447741065,10.81928523263654753877275792,10.53337828725556304787592717,10.52865812542144302090357384,11.35064059339177343223196224,25.89278489548213081591368847,19.08968307484828051247471342,22.87862440997977073499662846,20.32569116655428186109238031
lgNA_ordNA_scaf140,lgNA,8.562618038692885143392213811,9.346331476455744417464171785,6.199495310193781840689425320,3.981193162881493120030471837,7.862194289704645368122014315,11.44047675728864130521036677,10.14774079893348569252011617,13.47090098239933977685727436,10.45707756034852163976574775
lgNA_ordNA_scaf1400,lgNA,181.5351223362273086029992107,181.5390686661404893449092344,139.0844514601420678768745067,113.3875295974743488555643252,199.1823204419889502762430939,486.5714285714285714285714286,316.6566692975532754538279400,446.9084451460142067876874507,215.5043409629044988161010260
