HOG,soft_chr,finalD
HOG_24396,AAAAA,1.2570830484728504
HOG_24396,AAAAA,5.874899215996265e-07
HOG_24396,AAAAA,2.0223524188622832e-08
HOG_24396,AAAA,7.224298315122724e-08
HOG_24396,AAAAA,1.0168150765821338e-08
HOG_24396,AAAA,1.3906173990108073e-09
HOG_24396,AAAA,5.014953785575926e-09
HOG_24396,AAAA,9.402356226928532e-09
HOG_24396,AAAAA,2.7661819160966843
HOG_24396,AAAAA,0.040797164027026156
HOG_24396,AAAA,2.299657353432849e-09
HOG_24396,AAAAA,2.0836523617617786e-09
HOG_24396,AAAAA,2.4323540327668525
HOG_24396,AAAAA,3.688473952934146e-07
HOG_24396,AAAAA,0.05595850394820445
HOG_24396,AAAAA,0.32343390704318153
HOG_24396,AAAAA,4.203866410534829e-08
HOG_24396,AAAAA,4.288267518859357e-09
HOG_24396,AAAA,2.809590993641905
HOG_24396,AAAAA,3.419566654400114
HOG_24396,AAAAA,3.478035068837926e-07
HOG_24396,AAAA,4.6808054321445525e-08
HOG_24396,XXXX,3.3712363278264093
HOG_24396,AAAAA,9.822542779147625e-10
HOG_24396,XXXX,6.508198566734791e-07
HOG_24396,AAAAA,1.0558024228184877
HOG_24396,AAAA,1.2710188457276672e-08
HOG_24396,AAAA,0.38822637853263586
HOG_24396,AAAA,2.43871909333393e-07
HOG_24396,AAAA,0.007564781415567268
HOG_24396,AAAA,0.21618564750315272
HOG_24396,AAAAA,2.59204171015881e-07
HOG_24396,AAAA,1.8752162943119401
HOG_24396,AAAA,1.52995198732242e-08
HOG_24396,AAAA,4.087237805979385
HOG_24396,AAAA,4.387008011634862
HOG_24396,AAAAA,0.25043597239528026
HOG_24396,AAAAA,3.637978807091713e-12
HOG_24396,AAAAA,3.001059667440131e-08
HOG_24396,AAAAA,6.757545634172857e-10
HOG_24396,AAAAA,0.058084280861294246
HOG_24396,AAAA,3.004333848366514e-07
HOG_24396,AAAA,6.97582436259836e-10
HOG_24396,AAAA,0.0020325751866039354
HOG_24396,AAAA,7.841917977202684e-07
HOG_24396,AAAAA,8.889228411135264e-07
HOG_24396,AAAAA,4.547473508864641e-11
HOG_24396,AAAA,1.6839294403325766e-08
HOG_24396,AAAAA,2.2733729565516114e-08
HOG_24396,AAAA,0
HOG_24396,AAAA,2.1059531718492508e-07
HOG_24396,AAAA,1.178981540402674
HOG_24396,AAAAA,7.134622137527913e-08
HOG_24396,AAAAA,6.430127541534603e-09
HOG_24396,AAAAA,0.5853375007372961
HOG_24396,AAAAA,1.076841726899147e-09
HOG_24396,AAAAA,6.220125214895234e-08
HOG_24396,AAAAA,2.387328050594988
HOG_24396,AAAA,0.0076726253755623475
HOG_24396,AAAA,2.9715842880850687
HOG_24396,AAAA,3.8198777474462986e-10
HOG_24396,AAAAA,0.25551430615632853
HOG_24396,AAAAA,3.965396899729967e-10
HOG_24396,AAAA,0.2696545054404851
HOG_24396,AAAAA,5.2920768212061375e-08
HOG_24396,AAAA,9.15651980903931e-08
HOG_24396,AAAA,4.5717479224549606e-07
HOG_24396,AAAA,5.960026427133926
HOG_24396,AAAAA,5.275069270282984e-11
HOG_24396,AAAAA,5.469337338581681e-08
HOG_24396,AAAAA,9.64064383879304e-10
HOG_24396,AAAA,2.966530855948804
HOG_24396,AAAA,1.8189894035458565e-11
HOG_24396,AAAAA,1.8930222722701728e-08
HOG_24396,AAAAA,9.869836503639817e-09
HOG_24396,AAAA,8.196366252377629e-07
HOG_24396,AAAAA,0.03150152103626169
HOG_24396,AAAAA,5.496613084687851e-07
HOG_24396,AAAA,0
HOG_24396,AAAA,9.913492249324918e-11
HOG_24396,AAAAA,0.11856098799307802
HOG_24396,AAAAA,0.2508758918138483
HOG_24396,AAAA,5.383161295866557
HOG_24396,AAAAA,2.310943950431465
HOG_24396,AAAA,6.980280886637047e-08
HOG_24396,AAAA,0.9376449247247365
HOG_24396,AAAAA,0.16677300210267276
HOG_24396,AAAA,1.7181862301713409
HOG_24396,XXXXX,4.7730281949043274e-08
HOG_24396,AAAA,5.865331331733614e-09
HOG_24396,AAAAA,1.178705133497715e-09
HOG_24396,AAAAA,2.025444700848311e-09
HOG_24396,AAAAA,1.5899523368834707
HOG_24396,AAAA,0
HOG_24396,AAAA,4.051798896398395e-09
HOG_24396,XXXXX,0.9622115372112603
HOG_24396,AAAA,2.2113937434141917
HOG_24396,AAAA,0.5395316840777014
HOG_24396,AAAAA,0.7946908506473847
HOG_24396,AAAAA,1.7811203748260596
HOG_24396,AAAAA,2.265183932717264
HOG_24396,AAAA,8.116603567032143e-08
HOG_24396,AAAA,1.55177986016497e-08
HOG_24396,AAAA,0.31637073997080734
HOG_24396,AAAA,2.4427208700217307e-08
HOG_24396,AAAAA,1.2672899174503982e-07
HOG_24396,AAAAA,3.5136963560944423e-07
HOG_24396,AAAAA,6.434320312109776e-07
HOG_24396,AAAA,3.8208963815122843e-07
HOG_24396,AAAA,0.6382921428503323
HOG_24396,AAAA,4.547473508864641e-12
HOG_24396,AAAAA,7.512808224419132e-07
HOG_24396,AAAAA,8.380993676837534e-09
HOG_24396,AAAA,4.421326593728736e-08
HOG_24396,AAAA,2.078195393551141e-09
HOG_24396,AAAAA,9.094947017729282e-12
HOG_24396,AAAA,2.582437446108088e-07
HOG_24396,AAAAA,8.525025536008798
HOG_24396,AAAA,0.4712445906861831
HOG_24396,AAAAA,1.0913936421275139e-11
HOG_24396,AAAAA,1.6867852536961436e-07
HOG_24396,AAAA,8.147435437422246e-08
HOG_24396,AAAAA,3.5018274502363056e-08
HOG_24396,AAAAA,8.800270734354854e-09
HOG_24396,AAAA,0.12361152704943379
HOG_24396,AAAA,9.732575563248247e-07
HOG_24396,AAAA,5.440597306005657e-09
HOG_24396,AAAAA,8.437245924142189e-07
HOG_24396,AAAA,0.004097203281162365
HOG_24396,AAAA,0.009410189653863199
HOG_24396,XXXX,6.636946636717767e-08
HOG_24396,AAAA,1.6370904631912708e-11
HOG_24396,AAAAA,9.216846592607908e-07
HOG_24396,AAAAA,1.6584511426108293
HOG_24396,AAAAA,9.27860128285829e-07
HOG_24396,AAAAA,2.1090536062320098
HOG_24396,XXXXX,2.7086753107141703e-07
HOG_24396,AAAA,7.716098336857613
HOG_24396,AAAAA,4.315285446238704
HOG_24396,AAAAA,2.650175743804539
HOG_24396,AAAA,0
HOG_24396,XXXX,7.306107363547198e-08
HOG_24396,AAAA,0.029930923342362803
HOG_24396,AAAAA,8.60803083924111e-07
HOG_24396,AAAA,0.3895929629843522
HOG_24396,XXXXX,5.139681888977066e-07
HOG_24396,AAAA,8.149337380669749
HOG_24396,AAAAA,9.991890692617744e-08
HOG_24396,AAAAA,6.83940015733242e-10
HOG_24396,AAAAA,1.1026622814824805e-07
HOG_24396,AAAA,4.4002081267535686e-07
HOG_24396,AAAAA,3.6579876905307174e-09
HOG_24396,AAAAA,9.910945664159954e-08
HOG_24396,AAAA,3.089995842270582
HOG_24396,AAAAA,4.729372449219227e-11
HOG_24396,AAAAA,2.9681359592359513e-08
HOG_24396,AAAA,1.4286979421740398e-07
HOG_24396,AAAAA,6.397931429091841e-08
HOG_24396,AAAAA,1.0117037163581699e-07
HOG_24396,AAAA,4.4324588088784367e-07
HOG_24396,AAAAA,0.18794362755375005
HOG_24396,AAAAA,6.791879059164785e-07
HOG_24396,AAAA,7.044491212582216e-08
HOG_24396,AAAA,3.814420779235661e-07
HOG_24396,AAAAA,9.094947017729282e-12
HOG_24396,AAAA,1.006116721358012
HOG_24396,AAAAA,0
HOG_24396,XXXXX,1.2868440535385162e-08
HOG_24396,AAAA,0.006843078483143472
HOG_24396,AAAAA,8.998840712592937e-07
HOG_24396,AAAAA,1.3089447747915983e-08
HOG_24396,AAAAA,5.890451575396582e-07
HOG_24396,AAAAA,3.898400171439789
HOG_24396,AAAAA,6.770431126460608
HOG_24396,AAAAA,0.04030146415698255
HOG_24396,AAAA,0.9741886819701904
HOG_24396,AAAA,2.311763478312969
HOG_24396,AAAA,1.9491445883677443
HOG_24396,AAAAA,5.907841114094481e-07
HOG_24396,AAAAA,6.085392669774592e-07
HOG_24396,AAAAA,0.6536324254793726
HOG_24396,AAAA,0.0033959725042223
HOG_24396,AAAA,1.2182551180185328
HOG_24396,AAAA,9.343521014670841e-07
HOG_24396,AAAA,3.8554428451502645
HOG_24396,AAAA,1.0814364678808488
HOG_24396,AAAA,1.7689671949483454e-08
HOG_24396,AAAAA,1.6534340829821303e-07
HOG_24396,AAAA,1.924763637362048e-08
HOG_24396,AAAAA,7.342041499214247e-07
HOG_24396,AAAAA,0.06335982770633564
HOG_24396,AAAA,5.186586096321207
HOG_24396,AAAAA,0
HOG_24396,AAAAA,8.649294613860548e-10
HOG_24396,AAAAA,8.490223990520462e-08
HOG_24396,XXXX,3.434524842305109e-08
HOG_24396,AAAAA,1.1614247341640294e-08
HOG_24396,AAAAA,0.015057623258144304
HOG_24396,AAAAA,0.18219241915539897
HOG_24396,AAAA,2.1189589460846037e-07
HOG_24396,AAAA,1.5963269106578082e-07
HOG_24396,AAAA,1.1639349395409226e-07
HOG_24396,AAAA,6.578920874744654e-07
HOG_24396,AAAA,1.2927786639975238
HOG_24396,XXXX,2.63289621216245e-08
HOG_24396,AAAA,7.295057002920657e-08
HOG_24396,AAAA,6.148820830276236e-08
HOG_24396,AAAA,0.42542357588536106
HOG_24396,AAAAA,4.865796654485166e-10
HOG_24396,AAAA,0.11371932957808895
HOG_24396,AAAAA,0
HOG_24396,AAAAA,0.13660726502257603
HOG_24396,AAAAA,7.543876563431695e-07
HOG_24396,AAAA,2.667256582381924
HOG_24396,AAAA,0.02138426971851004
HOG_24396,AAAAA,0.01157651077483024
HOG_24396,AAAA,0.80609669048863
HOG_24396,AAAAA,1.3273165677674115e-08
HOG_24396,AAAA,3.858570380543824e-06
HOG_24396,AAAAA,2.5286826874344115
HOG_24396,AAAA,4.6297705023444
HOG_24396,AAAAA,2.727165338001214e-07
HOG_24396,AAAAA,1.6370904631912708e-09
HOG_24396,AAAA,7.821654435247183e-11
HOG_24396,AAAAA,1.1980773706454784e-08
HOG_24396,AAAA,2.3328902898356318e-07
HOG_24396,AAAAA,0.4503078765906139
HOG_24396,AAAAA,3.555696821422316e-07
HOG_24396,AAAA,4.968205757904798e-08
HOG_24396,AAAA,2.41016095969826e-10
HOG_24396,AAAA,1.7917045624926686e-10
HOG_24396,AAAA,4.6848981583025306e-08
HOG_24396,XXXXX,3.5809667745525076
HOG_24396,AAAA,1.9158597609971366
HOG_24396,AAAA,2.546585164964199e-11
HOG_24396,AAAA,9.648556442698464e-08
HOG_24396,AAAA,3.810800990322605e-07
HOG_24396,XXXXX,4.734829417429864e-09
HOG_24396,AAAA,2.1308005671016872e-07
HOG_24396,AAAA,5.655165296047926e-07
HOG_24396,AAAAA,9.4189090305008e-08
HOG_24396,AAAAA,1.0041510137998557
HOG_24396,AAAAA,5.329638952389359e-10
HOG_24396,AAAA,1.2876625987701118e-08
HOG_24396,AAAAA,6.493792170658708e-09
HOG_24396,AAAA,2.5961806617278853
HOG_24396,AAAAA,0.005486801544975606
HOG_24396,AAAA,2.031663823996496
HOG_24396,AAAA,8.666493158671074e-07
HOG_24396,AAAA,0
HOG_24396,AAAAA,2.235460696147129
HOG_24396,AAAAA,1.1076372175011784e-07
HOG_24396,AAAAA,5.4569682106375694e-12
HOG_24396,XXXXX,8.985625754576176e-08
HOG_24396,AAAA,1.3977114576846361e-08
HOG_24396,AAAAA,2.7786586542788427e-07
HOG_24396,AAAA,0.011745433963369578
HOG_24396,AAAA,5.807886540261279
HOG_24396,AAAA,1.5025039055590241
HOG_24396,AAAAA,1.8096216081175953e-08
HOG_24396,AAAA,6.005575414747e-08
HOG_24396,AAAA,1.8189894035458565e-12
HOG_24396,AAAAA,20.89195706915234
HOG_24396,AAAAA,4.738467396236956e-10
HOG_24396,AAAAA,0.24721812002553634
HOG_24396,AAAAA,9.33683622861281e-07
HOG_24396,AAAA,1.4551915228366852e-11
HOG_24396,AAAA,0.6433644253738748
HOG_24396,AAAAA,2.712649019769742
HOG_24396,AAAA,0.02181004193789704
HOG_24396,AAAAA,0.008381802677831729
HOG_24396,AAAA,8.484676072839648e-09
HOG_24396,AAAAA,6.1305399867706e-08
HOG_24396,XXXX,6.297250365605578e-08
HOG_24396,AAAA,0.009490972728599445
HOG_24396,AAAA,1.6732883523218334e-08
HOG_24396,AAAA,0.3490036397415679
HOG_24396,AAAAA,2.920869519584812e-07
HOG_24396,AAAA,8.003553375601768e-11
HOG_24396,AAAAA,8.81253981788177e-07
HOG_24396,AAAA,0.001217753128912591
HOG_24396,AAAA,6.449408829212189e-08
HOG_24396,AAAAA,1.0331586963729933e-07
HOG_24396,AAAA,0.29676857092908904
HOG_24396,AAAAA,5.804140528198332e-07
HOG_24396,AAAA,2.0398556443979032e-07
HOG_24396,AAAA,7.794369594193995e-09
HOG_24396,AAAA,0.31582930673948795
HOG_24396,AAAAA,8.512233762303367e-08
HOG_24396,AAAA,2.864541392321371
HOG_24396,AAAAA,0.477307729875065
HOG_24396,AAAAA,2.7284841053187847e-11
HOG_24396,AAAAA,1.769807741691693
HOG_24396,AAAA,0.37545227246300783
HOG_24396,AAAA,1.2150849215686321e-09
HOG_24396,AAAAA,4.8280526243615896e-08
HOG_24396,AAAA,0.813479416870905
HOG_24396,AAAA,5.611582309938967e-10
HOG_24396,AAAAA,1.3896624295739457e-07
HOG_24396,AAAA,3.919012669939548e-09
HOG_24396,AAAA,1.7716956790536642e-09
HOG_24396,AAAAA,2.611695890664123e-07
HOG_24396,AAAA,0
HOG_24396,XXXXX,2.1186429617064277
HOG_24396,AAAAA,0.1804716382011975
HOG_24396,AAAA,0.4355221956902824
HOG_24396,AAAAA,0.5802619422229327
HOG_24396,AAAAA,4.070379873155616e-07
HOG_24396,AAAA,0.1195119855719895
HOG_24396,AAAAA,0.1752324403514649
HOG_24396,AAAAA,0
HOG_24396,AAAA,5.973561201244593e-09
HOG_24396,AAAA,0.13884492853685515
HOG_24396,AAAAA,0
HOG_24396,AAAAA,0
HOG_24396,AAAAA,1.000444171950221e-11
HOG_24396,AAAAA,2.6662382879294455e-07
HOG_24396,AAAA,1.4918113826752233
HOG_24396,AAAAA,2.221854629169684e-07
HOG_24396,AAAA,0.05681630772505741
HOG_24396,AAAAA,5.983292794553563e-08
HOG_24396,AAAAA,3.231952687286139
HOG_24396,AAAA,5.4569682106375694e-12
HOG_24396,AAAAA,7.903872756287456e-08
HOG_24396,AAAA,8.56174504824503
HOG_24396,AAAA,1.9468279788270593e-07
HOG_24396,AAAAA,0
HOG_24396,AAAAA,0.3599369302755804
HOG_24396,AAAAA,1.56387613969855e-08
HOG_24396,AAAAA,4.481262294575572e-07
HOG_24396,AAAA,0.04347119783233211
HOG_24396,AAAAA,9.153827704722062e-07
HOG_24396,AAAAA,1.8241733389386354
HOG_24396,AAAAA,0.0565200146920688
HOG_24396,AAAA,9.076757123693824e-09
HOG_24396,AAAAA,5.617548595182598e-07
HOG_24396,AAAA,1.0316710137394693
HOG_24396,AAAA,0.04545570927143672
HOG_24396,AAAAA,2.40343069890514e-08
HOG_24396,AAAAA,0.2596329360821983
HOG_24396,AAAAA,2.2919266484677792e-10
HOG_24396,AAAAA,3.6518395063467324e-07
HOG_24396,XXXX,1.3504810270678718
HOG_24396,XXXX,0.7611863539277692
HOG_24396,AAAAA,3.1723175197839737e-09
HOG_24396,AAAAA,5.049414539826103e-07
HOG_24396,AAAA,6.708432920277119e-09
HOG_24396,AAAA,1.927901658297742
HOG_24396,AAAAA,0.006335601610771846
HOG_24396,XXXXX,6.408299668692052e-09
HOG_24396,AAAAA,1.1552674550330266e-07
HOG_24396,AAAAA,9.739551387610845e-07
HOG_24396,AAAAA,7.360849849646911e-07
HOG_24396,AAAAA,3.8187574922112617
HOG_24396,AAAAA,2.854394551832229e-07
HOG_24396,AAAAA,0.04418705466014217
HOG_24396,AAAAA,5.477559170685709e-07
HOG_24396,AAAA,1.524167601019144e-07
HOG_24396,AAAAA,2.6293491828255355e-09
HOG_24396,AAAA,2.340721729928191
HOG_24396,AAAAA,1.389978115184931e-05
HOG_24396,AAAA,6.930349627509713e-10
HOG_24396,XXXXX,2.1794692207440676
HOG_24396,AAAAA,1.4061697584111243e-08
HOG_24396,AAAA,1.6294507076963782e-07
HOG_24396,AAAA,1.305561454501003e-07
HOG_24396,AAAAA,3.4259879202527372
HOG_24396,AAAAA,5.614729161607102e-07
HOG_24396,AAAA,1.7553247744217515e-10
HOG_24396,AAAAA,6.659047357970849e-08
HOG_24396,AAAAA,3.024088073289022e-07
HOG_24396,AAAA,2.7381664448112133
HOG_24396,AAAA,0.16317285652894498
HOG_24396,AAAAA,0.5759624887232349
HOG_24396,AAAAA,7.240851118694991e-08
HOG_24396,AAAA,3.686018317239359e-07
HOG_24396,AAAA,8.018341759452596e-07
HOG_24396,AAAAA,3.812574504991062e-07
HOG_24396,AAAAA,1.1024712875951082e-07
HOG_24396,AAAA,1.2813325156457722e-07
HOG_24396,XXXX,3.7021158636134714
HOG_24396,AAAAA,2.6276757125742733e-07
HOG_24396,AAAAA,5.084984877612442e-08
HOG_24396,AAAA,0.35708697439258685
HOG_24396,AAAA,0.06806328705079068
HOG_24396,AAAA,2.7632268029265106e-08
HOG_24396,AAAAA,2.488832251401618e-08
HOG_24396,XXXX,8.43539964989759e-07
HOG_24396,AAAAA,7.762673703837208e-07
HOG_24396,AAAAA,0.9079970216034781
HOG_24396,AAAA,0.8162490686472665
HOG_24396,AAAAA,3.394470695639029e-07
HOG_24396,AAAAA,4.1324165067635477e-07
HOG_24396,AAAAA,2.412707544863224e-08
HOG_24396,AAAAA,0.17368528989209153
HOG_24396,AAAAA,3.572178542069196
HOG_24396,AAAA,0.9750988683190371
HOG_24396,AAAA,1.2632881407625973e-08
HOG_24396,XXXXX,0
HOG_24396,XXXX,4.548710017772464
HOG_24396,AAAA,0.003910557393282943
HOG_24396,AAAAA,0.6602910109268123
HOG_24396,AAAA,0
HOG_24396,AAAAA,3.688546712510288e-08
HOG_24396,AAAAA,0.5065918830932787
HOG_24396,AAAAA,0.3141970993410723
HOG_24396,AAAA,4.147295840084553e-10
HOG_24396,AAAAA,5.4560587159357965e-09
HOG_24396,AAAA,2.881093617714896
HOG_24396,AAAAA,0.005590417707935558
HOG_24396,AAAAA,2.2270796762313694e-08
HOG_24396,AAAA,2.974329618155025e-07
HOG_24396,AAAAA,3.3082596928579733e-07
HOG_24396,AAAAA,0.7018433189914504
HOG_24396,AAAAA,4.46789272245951e-10
HOG_24396,AAAA,3.203422238584608e-07
HOG_24396,AAAAA,8.487768354825675e-08
HOG_24396,AAAAA,0.0028050630862708203
HOG_24396,AAAAA,3.68982000509277e-09
HOG_24396,XXXXX,0.17147369656640876
HOG_24396,AAAA,2.6168845579377376e-07
HOG_24396,XXXXX,9.458744898438454e-11
HOG_24396,AAAAA,0.5178387991818454
HOG_24396,AAAA,1.1730412385404634
HOG_24396,AAAAA,0.0010101209481945261
HOG_24396,XXXX,3.5129594245354383
HOG_24396,AAAAA,1.1950760381296277e-09
HOG_24396,AAAA,3.4904838348275007
HOG_24396,AAAA,9.517871149000712e-07
HOG_24396,AAAAA,0
HOG_24396,AAAAA,1.1297837362853898
HOG_24396,AAAAA,0.7523373603644359
HOG_24396,AAAA,0.21150669215421658
HOG_24396,AAAAA,0.020026814413540706
HOG_24396,AAAA,0.2234801495587817
HOG_24396,AAAA,1.1539577826624736e-07
HOG_24396,AAAA,0.19038351002564013
HOG_24396,AAAAA,5.655365384882316e-07
HOG_24396,AAAAA,9.047225830727257e-07
HOG_24396,AAAA,2.3304892238229513e-08
HOG_24396,AAAA,0.6134441713647902
HOG_24396,AAAAA,9.61708792601712e-08
HOG_24396,AAAAA,4.6820787247270346e-09
HOG_24396,AAAAA,0.3112113474862781
HOG_24396,AAAA,0.37134910341660543
HOG_24396,XXXXX,1.678801593636308
HOG_24396,AAAAA,0.8086034421439763
HOG_24396,AAAA,9.813447832129896e-10
HOG_24396,AAAA,6.458585630753078e-07
HOG_24396,AAAA,1.0186340659856796e-10
HOG_24396,AAAA,2.193264663219452e-07
HOG_24396,AAAA,1.5135297976012225
HOG_24396,AAAA,4.402178794720385
HOG_24396,AAAA,6.233365398456044
HOG_24396,AAAAA,0.9318193360822988
HOG_24396,AAAAA,5.905349098611623e-09
HOG_24396,AAAAA,8.058486855588853e-08
HOG_24396,AAAAA,1.6864760254975408e-08
HOG_24396,AAAAA,6.639311322942376e-11
HOG_24396,AAAA,1.761807271032012
HOG_24396,AAAAA,1.4682882465422153e-07
HOG_24396,AAAA,3.351397026563063e-08
HOG_24396,AAAAA,1.2651071301661432e-08
HOG_24396,AAAA,5.038600647822022e-10
HOG_24396,AAAA,3.7698555388487875e-09
HOG_24396,XXXX,3.3601920092851287
HOG_24396,AAAAA,4.5328852138482034e-07
HOG_24396,AAAA,0.08320910118163738
HOG_24396,AAAAA,1.8189894035458565e-11
HOG_24396,AAAAA,7.246853783726692e-08
HOG_24396,AAAA,0
HOG_24396,AAAA,6.297341315075755e-09
HOG_24396,AAAA,3.94447852158919e-09
HOG_24396,AAAA,0.48126834358208725
HOG_24396,AAAA,1.1363132941551157
HOG_24396,AAAAA,4.930370778311044e-08
HOG_24396,AAAA,5.900865289731883e-07
HOG_24396,AAAAA,2.255546860396862e-10
HOG_24396,XXXXX,1.04873405890703
HOG_24396,AAAAA,4.635694494936615e-09
HOG_24396,AAAA,6.104269232309889e-07
HOG_24396,XXXX,0.11352027915654617
HOG_24396,AAAA,0.33570088252872665
HOG_24396,AAAA,2.4674591259099543e-09
HOG_24396,AAAA,1.4415309124160558e-07
HOG_24396,AAAAA,5.4569682106375694e-12
HOG_24396,AAAAA,0.23038487214671477
HOG_24396,AAAAA,0.41944034113475936
HOG_24396,AAAA,7.08332663634792e-08
HOG_24396,AAAAA,2.811248123180121e-09
HOG_24396,AAAA,5.789507733986284
HOG_24396,AAAAA,4.529283614829183e-09
HOG_24396,AAAA,3.6561687011271715e-10
HOG_24396,AAAA,1.0587427823338658e-08
HOG_24396,AAAAA,1.1823431123048067e-11
HOG_24396,AAAA,0.3467498281297594
HOG_24396,AAAA,4.489210212316721
HOG_24396,XXXX,0.0733534210939979
HOG_24396,AAAA,0.6917703863964562
HOG_24396,AAAAA,5.900346877751872e-08
HOG_24396,AAAA,0.22850831109462888
HOG_24396,AAAAA,1.1987140169367194e-09
HOG_24396,AAAA,2.929230313892731
HOG_24396,AAAA,1.1655629350570962e-07
HOG_24396,AAAAA,0.03965770099785004
HOG_24396,AAAAA,2.4374912754865363e-07
HOG_24396,AAAAA,1.382431946694851e-10
HOG_24396,AAAAA,0.017657144079748832
HOG_24396,AAAA,0.000875065069521952
HOG_24396,AAAAA,2.9771309888619726
HOG_24396,AAAAA,1.4921988622518256e-07
HOG_24396,AAAA,3.0442606657743454e-08
HOG_24396,XXXXX,5.461242835735902e-08
HOG_24396,XXXX,2.1136656869202852e-09
HOG_24396,AAAAA,0.8519144335159581
HOG_24396,AAAA,2.091837814077735e-11
HOG_24396,AAAAA,1.000444171950221e-11
HOG_24396,AAAAA,1.2487362255342305e-09
HOG_24396,AAAAA,9.901850717142224e-08
HOG_24396,XXXXX,5.577931005973369e-08
HOG_24396,AAAAA,4.323565008235164e-07
HOG_24396,AAAA,14.438602415099012
HOG_24396,AAAA,2.886818037950434e-07
HOG_24396,AAAAA,1.2063989460602897
HOG_24396,AAAAA,1.1718748282874003e-07
HOG_24396,AAAA,5.982656148262322e-09
HOG_24396,AAAA,5.781006011225145
HOG_24396,AAAAA,0.03496656226616324
HOG_24396,AAAA,0.09739635741243546
HOG_24396,AAAA,6.52077687846031e-07
HOG_24396,AAAA,2.507157454989283
HOG_24396,AAAA,2.891283656936139e-08
HOG_24396,AAAA,9.094947017729282e-13
HOG_24396,AAAAA,2.3187558326753788e-05
HOG_24396,AAAA,0.2775554018562616
HOG_24396,AAAAA,1.5625118976458907e-09
HOG_24396,AAAA,2.54185579251498e-07
HOG_24396,AAAA,5.040965334046632e-08
HOG_24396,AAAA,8.126526154228486e-07
HOG_24396,AAAAA,1.750777300912887e-08
HOG_24396,AAAA,0.07731477208744764
HOG_24396,AAAAA,0.1211115563646672
HOG_24396,AAAA,7.886046660132706e-08
HOG_24396,AAAAA,4.18367562815547e-11
HOG_24396,AAAA,8.93886863195803e-07
HOG_24396,AAAA,6.589061740669422e-07
HOG_24396,AAAAA,2.2158928913995624e-08
HOG_24396,AAAAA,0.25760083265049616
HOG_24396,AAAAA,9.597144599934836
HOG_24396,AAAA,0.5175602833078301
HOG_24396,AAAAA,0
HOG_24396,AAAAA,2.109309207298793e-07
HOG_24396,AAAAA,6.177215254865587e-07
HOG_24396,AAAA,6.093614501878619e-11
HOG_24396,AAAA,3.486638888716698e-08
HOG_24396,AAAAA,5.788242560811341e-07
HOG_24396,AAAAA,4.079493010067381e-07
HOG_24396,AAAAA,0.18292848439523368
HOG_24396,AAAAA,3.1451059169730797
HOG_24396,XXXXX,8.544193406123668e-07
HOG_24396,AAAA,0.55917234160097
HOG_24396,AAAA,1.180942657676951
HOG_24396,AAAAA,1.2460077414289117e-10
HOG_24396,AAAAA,9.736668289406225e-07
HOG_24396,AAAAA,0
HOG_24396,AAAA,1.6445094517803227
HOG_24396,AAAAA,0.5839457088522977
HOG_24396,AAAAA,1.3343742466531694e-07
HOG_24396,AAAAA,2.707828241196694
HOG_24396,AAAAA,3.4858385333791375e-07
HOG_24396,AAAAA,1.1200108929187991e-07
HOG_24396,AAAA,9.91762817648123e-07
HOG_24396,AAAAA,6.689608273056365
HOG_24396,AAAAA,3.003660822287202e-07
HOG_24396,AAAAA,1.4612032828154042e-07
HOG_24396,AAAA,1.112857717089355e-08
HOG_24396,AAAA,7.543349056504667e-09
HOG_24396,AAAA,1.6330905542108667
HOG_24396,AAAAA,0.2941237585491763
HOG_24396,AAAA,4.882449502474628e-07
HOG_24396,AAAAA,1.1693373380694538e-08
HOG_24396,AAAA,6.00994098931551e-09
HOG_24396,AAAAA,1.8553691916167736e-09
HOG_24396,AAAAA,2.044604823267946
HOG_24396,AAAA,2.4647306418046355e-08
HOG_24396,AAAAA,2.8348031447176254
HOG_24396,AAAA,0.31510886241358094
HOG_24396,AAAA,7.576909411000088e-08
HOG_24396,AAAAA,2.9529473977163434e-08
HOG_24396,AAAAA,5.72963496716693
HOG_24396,AAAAA,9.267123459721915e-07
HOG_24396,AAAA,1.766583457764682
HOG_24396,XXXX,2.22571543417871e-08
HOG_24396,AAAA,2.040299123400473
HOG_24396,AAAA,4.437424649950117e-08
HOG_24396,XXXXX,3.928107616957277e-08
HOG_24396,AAAA,0.12506389503869286
HOG_24396,AAAA,2.3646862246096134e-11
HOG_24396,AAAAA,5.639740265905857e-07
HOG_24396,AAAA,2.6648194761946797e-10
HOG_24396,AAAAA,4.009416443295777e-08
HOG_24396,AAAA,5.356087058316916e-07
HOG_24396,AAAA,2.9194779926910996e-10
HOG_24396,AAAA,2.535034582251683e-08
HOG_24396,AAAAA,1.232456270372495e-08
HOG_24396,AAAA,5.547917680814862e-11
HOG_24396,AAAA,1.1453721526777372e-07
HOG_24396,AAAAA,1.192347554024309e-09
HOG_24396,AAAAA,3.7906829675193876e-08
HOG_24396,XXXX,0.1971431590618522
HOG_24396,AAAA,1.925817005873796
HOG_24396,AAAAA,4.4115040509495884e-09
HOG_24396,AAAA,3.7261980849325482
HOG_24396,AAAAA,4.7787106652922375
HOG_24396,AAAA,1.441494532627985e-07
HOG_24396,AAAAA,9.900122677208856e-08
HOG_24396,AAAAA,0.8249933874722046
HOG_24396,AAAA,7.822454790584743e-07
HOG_24396,AAAAA,1.4428769645746797e-07
